30,#LINETVAWARDS2020,1173962,4
5,Pop Smoke,911324,6
35,#NeoZone_TrackVideo,740422,5
3,Haaland,511126,10
7,Haland,408626,3
29,#Brits2020,320053,7
2,Liverpool,311798,10
8,Dortmund,280133,7
46,#happybirthdayjhope,267072,3
31,#NeoZone_MiniTracks1,229627,6
5,atletico,225410,6
37,#ChenWeLoveYou,222336,4
40,#종대야_여기_있을게,193777,1
48,#NeoZone_WhiteNight,190175,2
19,E.T.,163689,1
8,#RTXOn,146666,8
27,Ninja,142564,1
34,#SUHO_IS_COMING,136833,4
11,Rosneft,133951,2
3,Atleti,116988,6
3,#aşıkoldum,115957,6
8,RIP Pop Smoke,111822,1
1,atalanta,109687,3
1,#otdirecto19f,97581,24
21,costa,85578,2
35,#AskMonstaX,84674,6
14,Borussia,83633,7
6,#AlwaysWithACE,79788,8
12,Erling Haaland,79785,1
2,Anfield,73239,7
15,Mane,69711,6
11,#FelizMartes,64101,7
15,Tottenham,62254,1
8,Simeone,58101,9
11,Klopp,57822,3
33,Gayà,55312,1
8,Guedes,54729,2
41,#AbortoLegal2020,54008,5
1,#TentacionesDBTFinal2,52745,10
13,Leipzig,52488,2
12,Delcy-Ábalos,47504,3
37,#SUHO_SOLO,47482,2
31,#ChampionsLeague,47408,6
17,Ábalos-Delcy,46242,1
5,Almeida,42147,2
18,Calderón,40691,2
35,#EleccionsFCB,36972,7
11,Miguel Hernández,34224,8
17,Saúl,33600,3
5,#F1Testing,31993,10
48,#söyleyebilseydim,30610,2
12,Metropolitano,30213,8
15,Clippers,28339,2
24,advanced,28073,1
1,#FelizMiércoles,27604,10
5,#InadivinaAsk,27310,5
14,Raiola,26752,2
16,Wanda,26618,3
44,#AtletiLFC,25195,2
20,Willy Toledo,24950,5
49,#ThisIsUs,22822,1
24,El Atleti,21193,1
39,#ProtectACE,21010,3
6,morata,20872,9
10,La Mala,20717,3
5,#ReyesParaQué,20237,3
2,#SesiónDeControl,19932,9
8,Coraline,19786,9
18,Braithwaite,19399,5
17,Juana Rivas,19268,6
34,West Ham,18937,1
21,Boluda,18032,3
14,Reggie Jackson,17800,2
32,Moran,17314,1
38,#FinDespidoPorBaja,17017,6
35,#Haaland,16575,1
24,Firmino,16564,4
21,Risto,16470,6
6,Maxi,16287,1
28,Henderson,16233,1
7,cholo,16142,8
3,Wismichu,15619,6
8,Lodi,15245,5
36,#BartomeuOut,15088,4
16,Halaand,13812,3
37,#DiaInternacionalAsperger,13730,6
5,Cabrera,13672,7
2,Idealista,13500,9
17,Van Dijk,13118,7
36,#FinTech,12171,3
4,Ilicic,12039,3
26,The Ring,11469,3
8,Papu,11411,4
20,Wenger,11203,3
15,Miércoles 19,10258,2
2,#LaCafeteraTASAS,0,6
2,#COAC2020S4,0,7
3,#debatedelastentaciones,0,2
3,#GolazoTentaciones,0,7
3,#MarchaDelCampoGranada,0,12
3,Sandra Barneda,0,6
3,#Titella,0,8
3,Fernando Morán,0,8
4,Amplifica,0,5
4,#CarnavalSC20,0,1
4,#COAC2020S3,0,11
4,#AndaLevantaX19,0,3
4,#TodoEsMentira19F,0,4
4,Jaume,0,2
4,miss huesca,0,3
4,Carapapa,0,2
5,#FirstDates19F,0,3
5,#MostCongress20,0,10
5,Paul Krugman,0,3
5,Celades,0,1
6,#66RdS,0,5
6,#ChiringuitoAtleti,0,2
6,Argelia,0,7
6,Maxi Gómez,0,1
6,Umberto Eco,0,6
6,Baleares y Valencia,0,8
6,#InnoDayFinTech2020,0,7
7,Katerina,0,1
7,El ABC,0,7
7,#elconquis5,0,2
7,José Mujica,0,8
7,Puro Latino,0,6
7,Díaz Ayuso,0,5
7,#CachitosMar,0,9
8,egunon,0,4
8,Bertrand Ndongo,0,6
8,Grazalema,0,4
9,Papu Gómez,0,5
9,Susana y Gonzalo,0,7
9,#FirstDates18F,0,7
9,#SentimientoChampions,0,4
9,#AdiósDefÖm,0,3
10,Fabi,0,5
10,#EscuchandoDonostia,0,4
10,Mars Attacks,0,8
10,josé y adelina,0,1
10,Jaume Domenech,0,1
10,ley del estatuto,0,3
10,Nicolás Copérnico,0,5
11,Manilva,0,8
11,La 13,0,4
11,El Reino Unido,0,6
11,#43añitosfiera,0,10
11,#ElisabethMossEH,0,2
12,Kudermetova,0,4
12,Protección de Datos,0,4
12,Landa,0,3
12,Hateboer,0,3
12,Cañizares,0,2
12,Spar,0,1
12,Adelina,0,2
12,Cerezo,0,6
12,Mala Rodríguez,0,4
13,López Miras,0,5
13,Enrique Cerezo,0,1
13,Lemar,0,9
13,El BOE,0,2
13,Gasperini,0,3
14,#DondeEstabas2005,0,8
14,Sánchez Dragó,0,4
14,Entre 3 y 4,0,2
14,Elm Street,0,7
15,Asuntos Exteriores,0,4
15,Atalanta - Valencia,0,1
16,El Requexón,0,2
16,Selu,0,1
16,Terabithia,0,7
16,Ortego,0,3
16,Cuixart,0,4
16,Cheryshev,0,1
16,Aprueben a Ángel,0,5
16,Dark Road,0,4
17,Soler,0,1
17,Freuler,0,1
17,Petón,0,1
17,Justin Fashanu,0,1
17,Partenón,0,6
17,Recogidas,0,1
17,Abogacía,0,2
18,Sanchinarro,0,1
18,Timo Werner,0,2
18,Fuglsang,0,2
18,David Pla,0,3
18,Andreina,0,2
19,ETA David Pla,0,2
19,Bon Scott,0,3
19,Diakhaby,0,3
19,Perejil,0,3
20,Turín,0,3
20,Zapata,0,1
20,El Atlético de Madrid,0,1
20,Andreas,0,1
20,Eguiguren,0,2
21,Lo Celso,0,2
21,ismael y andrea,0,2
21,Puado,0,2
21,Encinar,0,2
21,con 600,0,1
22,Tito Dary,0,1
22,Chucky,0,1
22,El Parlamento de Cataluña,0,1
22,Diego Costa,0,1
22,Peke,0,1
22,Bergamo,0,2
23,Mysterio,0,2
23,Juan Ros,0,1
24,El Gobierno de Johnson,0,2
24,Palomino,0,2
24,Stroll,0,2
24,Kloop,0,1
24,Domenech,0,1
24,Don Teodoro,0,1
24,Meriton,0,1
24,Origi,0,1
25,Ziganda,0,5
25,Juanmi Mercado,0,2
25,Luisita,0,1
25,Oblak,0,1
25,marioneta,0,2
25,Jueves Lardero,0,1
25,El PSG,0,2
25,PP y Ciudadanos,0,1
25,Juan Ros Alcaide,0,2
25,Chamberlain,0,1
26,Peter Lim,0,1
26,Giovanni Reyna,0,1
26,Torbe,0,4
26,Alberto Garzón,0,1
26,Davies,0,2
26,Lo de Andrea,0,1
26,honk,0,1
27,Captain Tsubasa,0,1
27,Vuelta a Andalucía,0,1
27,Debod,0,1
27,Atienza,0,1
27,Gonzalito,0,1
27,Vota Juan,0,3
27,Tobin,0,4
27,Fany,0,1
27,Nagelsmann,0,1
28,Benal,0,1
28,#LGTBIfobia,0,8
28,#TentacionesDBT2,0,1
28,Elisabeth Moss,0,1
28,Gobierno de Murcia,0,1
29,Burgui,0,1
29,agenda 2030,0,1
29,#ForoJusticiaICAM,0,3
29,#DecepcionLuimelia77,0,4
30,#MiguelHernández,0,3
30,#Miercoles,0,2
30,#LaCiudadDeDios,0,3
31,Eva y Gerard,0,1
31,#MarAdentro,0,2
31,girauta,0,1
31,Lo de Haaland,0,1
31,#ResultadoAEA,0,6
32,#ESP19Febrero,0,4
32,#Aruseros312,0,4
32,#LifeHabitat20,0,6
32,Robertson,0,1
32,#flexibilidad,0,3
32,#RadioEdu,0,7
32,Kondogbia,0,2
33,#AlmudenaCidEH,0,1
33,#BorbónAVotación,0,3
