18,Trump,6537512,6
26,Iowa,809045,2
17,Mitt Romney,691827,4
7,#ikon_idecide,377282,6
30,#sanremo2020,352941,10
1,Kirk Douglas,269984,14
46,#i_DECIDE,265229,2
2,Copa,188023,1
5,Hollywood,155509,1
15,Messi,134613,3
9,Warriors,124004,2
8,Heat,120553,9
19,Drake,115710,2
40,#Gitmekal,112196,5
17,Memphis,109391,4
7,Wiggins,103919,3
20,Clippers,95865,3
3,Athletic,86750,1
8,#impeachment,83194,4
12,Iguodala,83028,5
7,Spartacus,81243,3
32,#LTWalls,78008,3
11,#LaIslaDeLasTentaciones8,76909,8
16,Dara,75898,2
10,Merkel,73882,4
1,#OTDirecto6F,73272,21
1,marcelo,72603,5
4,Real Sociedad,69127,3
15,Drummond,68900,3
1,#LaIslaDeLasTentaciones9,66040,2
9,Popeye,63454,3
20,Minnesota,62948,1
30,#FelizMiércoles,61226,7
15,Pablo Escobar,59825,3
11,Ramos,52039,3
24,Timberwolves,49541,1
2,Vinicius,48593,3
50,#ImpeachedPresident,47784,1
32,Li Wenliang,47420,1
31,#TdelDescuento5F,47109,2
17,Vera,45173,1
5,#TdelDescuento6F,44924,19
13,Abidal,44135,7
21,La Real,43477,1
25,Golden State,41530,1
24,Andre Iguodala,40326,1
6,Sam Raimi,39502,14
39,Cleveland,38359,1
4,Nacho,38163,3
16,Fani,36840,6
2,Isak,36676,5
46,#WorldCancerDay,35788,5
2,#CopaDelRey,35664,4
19,Iggy,34734,2
31,Morris,34219,1
18,Doctor Strange,33605,2
8,La Universidad,32136,5
15,Elettra,31241,7
15,Winslow,31004,4
29,El Senado,30283,1
10,Natalie Wood,28312,5
10,#EndFGM,27823,6
17,Gallinari,26994,4
39,Isaiah Thomas,26428,1
11,Bob Marley,26219,6
30,Capa,26141,1
39,#DesbandáRepublicana2020,24452,9
28,Mewtwo,24196,1
35,Doce,24011,1
1,Mirandés,23967,10
19,Crowder,23678,1
1,#felizjueves,22077,11
5,El Madrid,21292,2
23,Delcy Rodríguez,21286,1
25,Southampton,21022,1
26,Amadeus,20772,2
33,#diamundialcontraelcancer,19447,6
9,Michael Douglas,18757,4
19,Granada,18644,5
28,Waiters,18170,1
39,#corononavirus,18094,2
5,Odegaard,17996,4
24,McCarthy,17973,1
8,DAZN,17865,5
21,Copa del Rey,17778,1
29,San Valentín,17633,1
23,La Manada,17632,2
5,Iván Redondo,17449,8
23,Suzuki,16310,2
3,Espartaco,15249,6
2,Areola,14649,5
27,Bartomeu,14448,2
9,San Mamés,13722,2
7,Hermione,13385,2
24,Pat Riley,13163,2
11,James Johnson,13161,2
2,#SanchezDimisión,12941,9
18,Semifinales,12182,2
36,Collison,12108,1
14,José Luis Cuerda,11337,7
13,Kubrick,11250,3
37,#SinBorbonesYa,10973,8
43,#RMCopa,10527,1
29,#KirkDouglasRIP,10327,2
18,Francesco,10185,3
25,Feliz Jueves,10060,1
2,#MurgasSC3,0,10
2,#Banprestomola,0,6
2,#EnLlamas6F,0,4
2,#ChollometroIsAwesome,0,8
3,Brahim,0,7
3,Olivia de Havilland,0,8
3,#RealMadridRealSociedad,0,2
4,#SoyGrovyle,0,7
4,#Millonario3,0,10
4,Senderos de Gloria,0,5
4,#COAC2020P18,0,5
5,Rubiales,0,3
5,#HarryPotterCRF,0,6
5,#AGROLaCafetera,0,6
6,#ChiringuitoMessi,0,4
6,#COAC2020P17,0,10
6,Diablos Locos,0,2
