10,#AprilFoolsDay,3044630,7
9,April Fools,1645964,6
44,#debutwithbts,1065606,7
29,#TransDayOfVisibility,377103,11
20,April Fool's Day,351360,1
23,RICH,234736,2
27,boyfriend,208096,2
18,Erdogan,127762,2
12,Wine,125966,9
10,Golpe de Estado,117363,8
26,Pompeo,103213,2
14,Abascal,87288,7
7,Wimbledon,85757,6
25,en ecuador,85643,2
1,#cacerolada21h,84398,11
20,Marriage,78934,3
1,Brian,78905,3
31,#1Abr,75840,2
33,#QuédateEnCasaYa,75757,7
2,#apagalatele,72357,13
17,Constitución,70364,7
37,#ProtejamosEspaña,67165,7
42,#musicacheunisce,67010,1
4,#elpeorgobiernodelahistoria,61506,10
1,#FelizMiércoles,60493,9
27,#FelizMartes,60007,10
11,Tower of God,51879,8
19,Joshua,51755,4
3,alvise,45142,11
45,#31marzo,44473,6
32,#AmpliarEscudoSocial,43053,10
6,#ParaQueSirveLaDerecha,42187,10
1,#TierraDeNadie6,40700,14
3,Sabadell,39177,10
3,#SonicXboxSweepstakes,37647,5
1,#QueNoMientan,32468,9
9,#autonomosabandonados,31855,10
18,Atresmedia y Mediaset,26448,7
29,Aprils,26246,1
14,Morgana,26229,5
1,WhatsApp e Instagram,25906,2
12,En Abril,25597,1
6,resistiré,25456,3
41,#AlessoMidnight,22968,5
7,Alberto Garzón,22908,4
13,El Gobierno de Ayuso,22214,8
6,#QueremosSerRepública,22063,4
19,La Nueve,21762,5
24,Cacerolada,21426,1
2,#BienvenidoAbril,21421,9
43,#JuntosNosCuidamos,21276,6
20,15 M,20776,3
26,#EnCasitaConChollometro,17837,11
5,#MeLoBajoEnNintendoeShop,17811,15
21,Los 15,17511,1
26,Zyra,17439,1
45,#1deAbril,17419,6
1,#BellaCiao21h,17214,5
21,LeBlanc,17073,1
30,#SomosEspaña,16533,9
7,Carmena,15982,9
18,Mark Zuckerberg,15805,1
2,Cerral,15504,8
13,Zendaya,15131,5
9,Zac Efron,14627,6
13,Miércoles 1,14565,4
44,#AI画伯,13612,3
39,#TowerOfGod,13421,3
1,elena furiase,12837,12
18,Ministro de Consumo,12781,4
9,Sobe,11908,7
5,Instagram y WhatsApp,11438,1
3,yiya,11253,6
23,El Supremo,11244,2
3,#QuedOTEnCasa1A,11217,10
29,#UnidadYSolidaridad,10966,3
6,Miguel Ángel Blanco,10286,8
6,Dolores Delgado,10092,7
1,#RenosDeChollometroEnCasa,0,9
1,#elconquis11,0,3
2,#LaCafeteraAtuLado,0,7
2,#Conecta2conS20yPcComponentes,0,9
3,#EnCasaConSupervivientes,0,7
3,#QuédateConESP,0,6
3,#QuedateEnCasaEH7,0,3
3,#VenACenarCarmen,0,2
4,Javier Maroto,0,7
4,#Renta2019,0,8
4,#FelizCumpleLola,0,10
4,#XSolidaria,0,6
4,#SCOOP2020,0,7
4,Bienvenido Abril,0,7
5,#1MillónDeRazones,0,2
5,QUÉ CANCIÓN,0,8
5,Resistiré 2020 - Video Oficial,0,8
6,Ignacio Escolar,0,10
6,#LaEstirpedeloslibres,0,11
6,#Giandara1A,0,15
6,#FirstDates1A,0,4
7,Alpiste,0,9
7,Víctor Curto,0,5
7,Consuelo Garrido,0,3
7,0 EPIs,0,4
7,Petrovic,0,3
8,#laLibertaddePreguntar,0,11
8,Camera Café,0,6
8,Juan y Medio,0,9
8,bella ciao,0,2
9,Rosa Maria Artal,0,3
9,Ready Player One,0,9
9,#ChiringuitoEnCasa,0,3
10,Día 20,0,3
10,Amaia,0,3
10,TOTW,0,4
10,Soy 100%,0,7
10,Generalitat Valenciana,0,9
10,Oriana,0,4
11,Día 18,0,7
11,Adiós Marzo,0,4
11,MI CAPITÁN,0,1
11,Florero,0,3
11,Toni Cantó,0,3
12,Pon F,0,5
12,Fiscalía General,0,3
12,Marimar,0,5
12,Avilés,0,4
12,Manuel Jabois,0,3
13,Naomi Klein,0,6
13,Rosa María Mateo,0,6
13,HOY 1,0,6
13,Llamaría,0,3
13,Hola Abril,0,1
13,La UEFA,0,4
13,Joaquín Sabina,0,3
14,La Vida de Brian,0,1
14,Zaragoza 5.000,0,6
14,María Escarmiento,0,1
15,Drazen,0,2
15,Responde con 1,0,2
15,Puerto de Algeciras,0,3
15,Manute,0,5
16,Luis Planas,0,3
16,López Ufarte,0,4
16,Abril 2020,0,1
16,Llega a España,0,6
16,Rafael Berrio,0,6
16,El Imperial College,0,7
16,Joaquín Prat,0,2
17,Fali,0,3
17,Más de 9.000,0,2
17,Pratos Combinados,0,1
18,Monago,0,8
18,El ABC,0,4
18,Víctor Sandoval,0,1
18,La Audiencia de Palma,0,5
18,La Agencia Tributaria,0,1
19,Piqueras,0,3
19,Asenjo,0,4
19,Carlos Sobera,0,1
20,Ana María,0,1
20,Fany,0,2
20,El Santander,0,2
20,Pedro Piqueras,0,1
21,Más de 9000,0,4
21,Urdangarin,0,2
21,el ajax,0,1
22,Gentile,0,1
22,Toshiro Mifune,0,2
22,michel salgado,0,1
22,El 016,0,4
23,George Harrison,0,2
23,Llegan a España,0,3
23,El Dúo Dinámico,0,6
23,El Parlamento,0,1
24,Carlos Toro,0,2
24,Liberia,0,2
24,Andrea Iannone,0,2
24,Informativos Telecinco,0,1
25,Miguel Ángel Oliver,0,2
25,jaume roures,0,2
25,La UAB,0,2
25,Rigor,0,2
26,Bill Russell,0,2
26,Pacto de la Moncloa,0,2
26,Gracias Turquía,0,2
27,Casa Hermandad,0,2
27,víctor nubla,0,1
27,cadena 100,0,1
27,#castigo,0,5
27,#ResistiréCADENA100,0,4
28,Fiddle,0,3
28,Goico,0,3
28,AYUDAS ESPECIALES PARA,0,3
28,#Terremoto,0,5
28,#FelipeVIFarsante,0,3
28,Abogados Cristianos,0,1
29,#FOROMICE,0,5
29,Flipin,0,1
29,#lapesteroja,0,2
29,CADENA 100 y Pablo Cebrián,0,1
29,#GraciasBru,0,4
30,la fundación amancio ortega,0,1
30,Maroto,0,1
31,#UNOPUNTOSIETE,0,12
31,Úrsula Corberó,0,1
31,#HayatGranFinalDivinity,0,3
31,#MiLuz,0,1
31,#1abril,0,5
32,Manu García,0,1
32,#EnCasaConCuatroAlDia,0,5
32,#AlbaceteLlamandoAPage,0,3
32,#ElBirreroDeLaVirgen,0,2
32,El DAO de la Policía,0,1
33,#takeyourselfhome,0,4
33,#HOSPITALIFEMA,0,2
33,#InadinaAsk1A,0,3
33,#DoraemonEnVodafoneTV,0,8
34,#Medusa2020,0,1
34,#HugoStreaming,0,3
34,#maestrosdelacostura,0,8
34,#FugitivaNova1Abr,0,2
34,#Realme6Series,0,8
34,#TodosEnCasa2,0,6
35,#idealoLoTieneTodo,0,5
35,#COP26,0,1
35,#cachitos,0,1
36,#SánchezPagaLasNominas,0,5
36,#KillingEve,0,2
36,#ProfesoresInterinosMadrid,0,3
36,#EnCasaConYEM,0,3
36,#Miercoles,0,2
36,#AnaGuerraTelegram,0,2
37,#GranblueFantasyVersus,0,6
37,#DiaDeLosCeltics,0,6
37,#DíaMundialAutismo,0,3
37,#CuarentenaNacional,0,5
38,#SentimientosenSantaGenoveva,0,5
38,#MercadoCentral132,0,3
38,#idealoEnCasa,0,8
39,#Sabina,0,1
39,#wtfock,0,2
39,#BuKezGerçek,0,4
40,#Abril2020,0,3
40,#teletrabajar,0,1
40,#YoRecuerdoElCerro,0,2
40,#DeclaraciónDeLaRenta,0,2
40,#SOSoria,0,7
40,#resistiré2020,0,4
41,#HNSSBorjaIglesias,0,2
41,#VisibilidadTrans,0,2
41,#FF7remake,0,3
41,#QuedOTEnCasa31M,0,6
41,#Wimbledon,0,1
42,#lamañanatve,0,2
42,#elintermediosofá,0,2
42,#loquedeverdadimporta,0,2
42,#giandara31m,0,2
42,#libertaddepreguntar,0,5
43,#FelizLunes,0,2
43,#PeorGobiernoDeLaHistoria,0,1
43,#UCAMeChallenge,0,5
43,#FifaFUTPluser,0,2
43,#DíaDelLibroLGTB,0,5
43,#PlanDeChoqueResidencias,0,2
43,#Unorthodox,0,2
44,#readyplayerone,0,2
44,#efectollamada,0,5
44,#Eurovisión2020EnTuiter,0,2
45,#Golazo,0,3
45,#bukezgerçerk,0,1
45,#PlanDeChoqueSanidad,0,2
46,#OposiciónDesleal,0,3
47,#FinesSociales,0,2
47,#UEFA,0,2
48,#SemanaSantaEnCasa,0,1
49,#aeat,0,1
49,#ServiryProteger,0,1
50,#vamosapararlo,0,1
50,#FirstDates31M,0,2
50,#GrefuCumpleEnCasa,0,2
