date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-06 23:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 00:50 ] => Don Patriciopic.twitter.com/AHbJk0YoPx",,,,1214334365850853376,https://twitter.com/50trends_es/status/1214334365850853376
2020-01-06 22:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 23:50 ] => Ana Merino => maría elenapic.twitter.com/9WQ2goOXuQ",,,,1214319268461985792,https://twitter.com/50trends_es/status/1214319268461985792
2020-01-06 21:54:11,50trends_es,,0,0,1,"[ Trending Topics ES 22:50 ] => #DakarTVE6EN => #ElCieloEn0 => Lautaropic.twitter.com/WhfAgacDmr",,,#DakarTVE6EN #ElCieloEn0,1214304176924221440,https://twitter.com/50trends_es/status/1214304176924221440
2020-01-06 20:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 21:49 ] => #FirstDates6E => Lukaku => Meret => Emiratespic.twitter.com/zyvexGSiLZ",,,#FirstDates6E,1214289070844710913,https://twitter.com/50trends_es/status/1214289070844710913
2020-01-06 19:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 20:49 ] 6 nuevas entradas en la lista de tendenciaspic.twitter.com/S6q6khg2bJ",,,,1214273967743209472,https://twitter.com/50trends_es/status/1214273967743209472
2020-01-06 18:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 19:46 ] => Puigdemont y Comínpic.twitter.com/J45NO3PulB",,,,1214258872812261376,https://twitter.com/50trends_es/status/1214258872812261376
2020-01-06 17:54:09,50trends_es,,0,0,1,"[ Trending Topics ES 18:46 ] => Black Mirrorpic.twitter.com/BZ6Zg46Y6B",,,,1214243770729938945,https://twitter.com/50trends_es/status/1214243770729938945
2020-01-06 16:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 17:46 ] => Parlamento Europeo => Bale y Benzemapic.twitter.com/1DkyRAVgFn",,,,1214228671277551616,https://twitter.com/50trends_es/status/1214228671277551616
2020-01-06 15:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 16:51 ] => supercopa => Jovicpic.twitter.com/uR0V1Lbowg",,,,1214213572751974401,https://twitter.com/50trends_es/status/1214213572751974401
2020-01-06 14:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 15:46 ] => La Eurocámarapic.twitter.com/xpP96k1wFk",,,,1214198474306203649,https://twitter.com/50trends_es/status/1214198474306203649
2020-01-06 13:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 14:51 ] => El Parlamento Europeopic.twitter.com/xaOZ3Tblit",,,,1214183375357038594,https://twitter.com/50trends_es/status/1214183375357038594
2020-01-06 12:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 13:51 ] => Feliz Día de Reyes => Feliz Pascua Militarpic.twitter.com/n1EWigVKSj",,,,1214168272783974400,https://twitter.com/50trends_es/status/1214168272783974400
2020-01-06 11:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 12:51 ] => #DaddyYankeeArenalSound => #CajaDeTelepi => El Niño => Globos de Oropic.twitter.com/QnEn98Hcwf",,,#DaddyYankeeArenalSound #CajaDeTelepi,1214153176376586240,https://twitter.com/50trends_es/status/1214153176376586240
2020-01-06 10:54:09,50trends_es,,0,1,1,"[ Trending Topics ES 11:51 ] => #RoscónXboxNewskill => #CervezasLaVirgen => #ATEEZistheANSWERpic.twitter.com/sjNuo15SPi",,,#RoscónXboxNewskill #CervezasLaVirgen #ATEEZistheANSWERpic,1214138074512449536,https://twitter.com/50trends_es/status/1214138074512449536
2020-01-06 09:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 10:51 ] => #Action_To_Answer => #WinterFlower => Esplugues de Llobregat => #GlobosDeOro2020pic.twitter.com/hFfizhyYYq",,,#Action_To_Answer #WinterFlower #GlobosDeOro2020pic,1214122975055798272,https://twitter.com/50trends_es/status/1214122975055798272
2020-01-06 08:54:09,50trends_es,,0,3,1,"[ Trending Topics ES 09:51 ] => #DiaDeReyes => #KuzeyGüneyCap76pic.twitter.com/XHLyNKRsVY",,,#DiaDeReyes #KuzeyGüneyCap76pic,1214107876710637568,https://twitter.com/50trends_es/status/1214107876710637568
2020-01-06 07:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 08:46 ] => Aragón y Valencia => Pascua Militarpic.twitter.com/Y7iweyBSz6",,,,1214092773634256896,https://twitter.com/50trends_es/status/1214092773634256896
2020-01-06 06:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 07:51 ] => #FelizLunes => Tom Hanks => Globo de Oro => Michelle Williamspic.twitter.com/uDetAxqHBU",,,#FelizLunes,1214077675310108674,https://twitter.com/50trends_es/status/1214077675310108674
2020-01-06 05:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 06:51 ] => Brad Pitt => Sam Mendes => Olivia Colman => Oscarspic.twitter.com/t7wJOzDDMh",,,,1214062575857623045,https://twitter.com/50trends_es/status/1214062575857623045
2020-01-06 04:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 05:51 ] => Ricky Gervais => Elton John => Scarlettpic.twitter.com/bMzTgVvDGt",,,,1214047476610678784,https://twitter.com/50trends_es/status/1214047476610678784
2020-01-06 03:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 04:51 ] ""jennifer aniston"" rápidamente escaló al puesto nº 4 pic.twitter.com/JgfEVepTFo",,,,1214032378479497221,https://twitter.com/50trends_es/status/1214032378479497221
2020-01-06 02:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 03:51 ] => Ana de Armas => succession => #parasitepic.twitter.com/Ed5JOGMMeN",,,#parasitepic,1214017278108487680,https://twitter.com/50trends_es/status/1214017278108487680
2020-01-06 01:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 02:46 ] => Ramy Youssef => stellan skarsgardpic.twitter.com/WKPg5lDW2B",,,,1214002182204379136,https://twitter.com/50trends_es/status/1214002182204379136
2020-01-06 00:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 01:51 ] => Seahawkspic.twitter.com/ybdmSrYyjv",,,,1213987077697740811,https://twitter.com/50trends_es/status/1213987077697740811
