date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-18 23:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 00:50 ] => Chuty y Skone => Lit Killah => Lou Williamspic.twitter.com/adJKEXxJOI",,,,1218682997056122880,https://twitter.com/50trends_es/status/1218682997056122880
2020-01-18 22:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 23:50 ] => #GodLevelAllStars => Munir => Lodipic.twitter.com/VEhmKQGJjU",,,#GodLevelAllStars,1218667895766556672,https://twitter.com/50trends_es/status/1218667895766556672
2020-01-18 21:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 22:45 ] => #L6Npinparental => Eibar => #lagranmariajimenezpic.twitter.com/dXWlhKIxXN",,,#L6Npinparental #lagranmariajimenezpic,1218652795718508547,https://twitter.com/50trends_es/status/1218652795718508547
2020-01-18 20:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 21:47 ] => #L6Nportavozmonteropic.twitter.com/O88icaSJvZ",,,#L6Nportavozmonteropic,1218637693887959048,https://twitter.com/50trends_es/status/1218637693887959048
2020-01-18 19:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 20:47 ] => Monchi => #nrkmgp => #MGP2020pic.twitter.com/goXM0astXv",,,#nrkmgp #MGP2020pic,1218622596713000962,https://twitter.com/50trends_es/status/1218622596713000962
2020-01-18 18:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 19:47 ] #HispanosRTVE18E rápidamente escaló al puesto nº 8 pic.twitter.com/d2M8JlKeLa",,,#HispanosRTVE18E,1218607498518781953,https://twitter.com/50trends_es/status/1218607498518781953
2020-01-18 17:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 18:47 ] => Sevilla => Bernabéu => viniciuspic.twitter.com/b4TPJB9e0X",,,,1218592396516233216,https://twitter.com/50trends_es/status/1218592396516233216
2020-01-18 16:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 17:47 ] Jovic rápidamente escaló al puesto nº 2 pic.twitter.com/uVCjTWDUCd",,,,1218577300146487298,https://twitter.com/50trends_es/status/1218577300146487298
2020-01-18 15:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 16:47 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/8xK11Uhhit",,,,1218562199762997250,https://twitter.com/50trends_es/status/1218562199762997250
2020-01-18 14:54:03,50trends_es,,0,1,1,"[ Trending Topics ES 15:47 ] => Lucas Vázquez => Watford => Marcelo y Lucaspic.twitter.com/3ruAzcFYVP",,,,1218547101073842177,https://twitter.com/50trends_es/status/1218547101073842177
2020-01-18 13:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 14:45 ] => #ResultadoAEA => Aitor Fernández => Aleix Vidal => Lucas Pérezpic.twitter.com/hKSXkhqwJJ",,,#ResultadoAEA,1218531999633367042,https://twitter.com/50trends_es/status/1218531999633367042
2020-01-18 12:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 13:50 ] => Melero => Feliz Sábadopic.twitter.com/l5anJ9rVN1",,,,1218516901921480704,https://twitter.com/50trends_es/status/1218516901921480704
2020-01-18 11:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 12:50 ] => Alicia Gómez Montano => Daniel Bilbao => #COAC2020I1 => Claudio Beauvuepic.twitter.com/O73yoMhCno",,,#COAC2020I1,1218501802187948034,https://twitter.com/50trends_es/status/1218501802187948034
2020-01-18 10:54:02,50trends_es,,0,1,1,"[ Trending Topics ES 11:50 ] #PinAbascal rápidamente escaló al puesto nº 4 pic.twitter.com/gtpHMaTr53",,,#PinAbascal,1218486701968019457,https://twitter.com/50trends_es/status/1218486701968019457
2020-01-18 09:54:03,50trends_es,,1,0,2,"[ Trending Topics ES 10:50 ] => #N1CanaFiesta3 => DÍA DE PARTIDOpic.twitter.com/r7v0tyAp6H",,,#N1CanaFiesta3,1218471603589328897,https://twitter.com/50trends_es/status/1218471603589328897
2020-01-18 08:54:02,50trends_es,,0,0,3,"[ Trending Topics ES 09:50 ] => #WCZGZ => #netcoreconf => rosa maría artal => Cary Grantpic.twitter.com/FSMQfcPwyv",,,#WCZGZ #netcoreconf,1218456503444819970,https://twitter.com/50trends_es/status/1218456503444819970
2020-01-18 07:54:02,50trends_es,,0,2,5,"[ Trending Topics ES 08:50 ] => #AgropopularDesarrolloRural => #otdirecto17epic.twitter.com/WQMOmXcOPj",,,#AgropopularDesarrolloRural #otdirecto17epic,1218441401366609920,https://twitter.com/50trends_es/status/1218441401366609920
2020-01-18 06:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 07:50 ] => #FelizSabadopic.twitter.com/B3DA3jJQBk",,,#FelizSabadopic,1218426302111330305,https://twitter.com/50trends_es/status/1218426302111330305
2020-01-18 05:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 06:49 ] => Fanipic.twitter.com/OKJ5rXDPb8",,,,1218411204517007360,https://twitter.com/50trends_es/status/1218411204517007360
2020-01-18 04:54:02,50trends_es,,0,0,1,"[ Trending Topics ES 05:50 ] => #BuhoComoTu18E => Murciapic.twitter.com/WSOyJYndhQ",,,#BuhoComoTu18E,1218396103848144896,https://twitter.com/50trends_es/status/1218396103848144896
