date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-08 23:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 00:52 ] => #ChiringuitoSupercopapic.twitter.com/QOAyH9G0yB",,,#ChiringuitoSupercopapic,1215059146485248000,https://twitter.com/50trends_es/status/1215059146485248000
2020-01-08 22:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 23:52 ] #PlanetaCalleja rápidamente escaló al puesto nº 3 pic.twitter.com/ElQyTgYLum",,,#PlanetaCalleja,1215044045233434628,https://twitter.com/50trends_es/status/1215044045233434628
2020-01-08 21:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 22:47 ] => #SmithLawrenceEH => Supercopapic.twitter.com/RLwcyTrc7b",,,#SmithLawrenceEH,1215028944170299398,https://twitter.com/50trends_es/status/1215028944170299398
2020-01-08 20:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 21:47 ] => Valencia => Modric => El Madridpic.twitter.com/knkg3Rh5Dn",,,,1215013847259594752,https://twitter.com/50trends_es/status/1215013847259594752
2020-01-08 19:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 20:52 ] #Supercopadeespana rápidamente escaló al puesto nº 2 pic.twitter.com/79OdzsTCEW",,,#Supercopadeespana,1214998746615951360,https://twitter.com/50trends_es/status/1214998746615951360
2020-01-08 18:54:09,50trends_es,,0,1,1,"[ Trending Topics ES 19:45 ] => Jovicpic.twitter.com/u2Ub2lhgnh",,,,1214983645842284550,https://twitter.com/50trends_es/status/1214983645842284550
2020-01-08 17:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 18:50 ] #YoVeoSálvame rápidamente escaló al puesto nº 5 pic.twitter.com/14ed4TupbF",,,#YoVeoSálvame,1214968548713472001,https://twitter.com/50trends_es/status/1214968548713472001
2020-01-08 16:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 17:50 ] => #ResultadoAEApic.twitter.com/s3xaFQoyI0",,,#ResultadoAEApic,1214953449156161536,https://twitter.com/50trends_es/status/1214953449156161536
2020-01-08 15:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 16:50 ] => Familia Realpic.twitter.com/ggfh0twdA0",,,,1214938349078581248,https://twitter.com/50trends_es/status/1214938349078581248
2020-01-08 14:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 15:49 ] => Pilar de Borbón => Umbreon => La Tercera Guerra Mundial => Josu Ternerapic.twitter.com/7heYhLu9gD",,,,1214923249685057536,https://twitter.com/50trends_es/status/1214923249685057536
2020-01-08 13:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 14:47 ] => #JokerEnFnac => homosesuales => Sonsecapic.twitter.com/AA1zz2ZA0h",,,#JokerEnFnac,1214908148290592769,https://twitter.com/50trends_es/status/1214908148290592769
2020-01-08 12:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 13:47 ] => Lesbianiapic.twitter.com/mMKJzPQ6v0",,,,1214893048246743040,https://twitter.com/50trends_es/status/1214893048246743040
2020-01-08 11:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 12:47 ] #APesarDelGobierno rápidamente escaló al puesto nº 5 pic.twitter.com/h8ihI4rOQY",,,#APesarDelGobierno,1214877950971170816,https://twitter.com/50trends_es/status/1214877950971170816
2020-01-08 10:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 11:52 ] => El Internado => HAARPpic.twitter.com/ADIoWV4Mw5",,,,1214862851120218112,https://twitter.com/50trends_es/status/1214862851120218112
2020-01-08 09:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 10:52 ] => #AmoAChollometro => #GanasDeTelepizza => Quadroller Kansas BBQpic.twitter.com/SHVu3A8Y0y",,,#AmoAChollometro #GanasDeTelepizza,1214847750002622465,https://twitter.com/50trends_es/status/1214847750002622465
2020-01-08 08:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 09:47 ] => #DavidBowie => Mc 6 => Elvis Presley => Jaime Gil de Biedmapic.twitter.com/bSC6VBwBnF",,,#DavidBowie,1214832651925950464,https://twitter.com/50trends_es/status/1214832651925950464
2020-01-08 07:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 08:47 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/umOpLtI0bp",,,,1214817550770544640,https://twitter.com/50trends_es/status/1214817550770544640
2020-01-08 06:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 07:47 ]pic.twitter.com/HHXQrwim1j",,,,1214802451947278336,https://twitter.com/50trends_es/status/1214802451947278336
