date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-13 23:54:11,50trends_es,,0,0,0,"[ Trending Topics ES 00:49 ] => Quiquepic.twitter.com/8TF9TTs7W5",,,,1216871092909944843,https://twitter.com/50trends_es/status/1216871092909944843
2020-01-13 22:54:09,50trends_es,,0,2,2,"[ Trending Topics ES 23:49 ] => #MaestreJobspic.twitter.com/thGAYnRzPl",,,#MaestreJobspic,1216855983969964036,https://twitter.com/50trends_es/status/1216855983969964036
2020-01-13 21:54:09,50trends_es,,0,1,0,"[ Trending Topics ES 22:49 ] => #conquisestreno => #elintermedio => #VivirSinPermiso => Antonio Maestrepic.twitter.com/ymtaIf9eVo",,,#conquisestreno #elintermedio #VivirSinPermiso,1216840884714659844,https://twitter.com/50trends_es/status/1216840884714659844
2020-01-13 20:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 21:44 ] => #FirstDates13Epic.twitter.com/6YpxgshdQ2",,,#FirstDates13Epic,1216825787397148675,https://twitter.com/50trends_es/status/1216825787397148675
2020-01-13 19:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 20:49 ] => Ernesto Valverdepic.twitter.com/ctXZeYYtCQ",,,,1216810685432258567,https://twitter.com/50trends_es/status/1216810685432258567
2020-01-13 18:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 19:49 ] => #SekiroSomosXbox => Quique Setién => Setienpic.twitter.com/PKLzYDACgL",,,#SekiroSomosXbox,1216795586092990464,https://twitter.com/50trends_es/status/1216795586092990464
2020-01-13 17:54:09,50trends_es,,0,0,1,"[ Trending Topics ES 18:49 ] => Oscar => Morbius => Jared Leto => Buitrepic.twitter.com/yG4QkLn0In",,,,1216780488670474240,https://twitter.com/50trends_es/status/1216780488670474240
2020-01-13 16:54:10,50trends_es,,0,0,1,"[ Trending Topics ES 17:49 ] => Mariló Monteropic.twitter.com/Teg7pvRqob",,,,1216765390271008770,https://twitter.com/50trends_es/status/1216765390271008770
2020-01-13 15:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 16:49 ] => Joker => Antonio Banderas => #CONNECT_BTSpic.twitter.com/oqNlarI1rm",,,#CONNECT_BTSpic,1216750287903502337,https://twitter.com/50trends_es/status/1216750287903502337
2020-01-13 14:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 15:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/iaUBY98GRO",,,,1216735191240187904,https://twitter.com/50trends_es/status/1216735191240187904
2020-01-13 13:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 14:49 ] => Jojo Rabbit => Florence Pugh => Taron Egertonpic.twitter.com/FlbniRThAu",,,,1216720091749941250,https://twitter.com/50trends_es/status/1216720091749941250
2020-01-13 12:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 13:49 ] #NoPuedenEsperar rápidamente escaló al puesto nº 5 pic.twitter.com/ez5o2YrVvt",,,#NoPuedenEsperar,1216704989558689793,https://twitter.com/50trends_es/status/1216704989558689793
2020-01-13 11:54:09,50trends_es,,0,0,1,"[ Trending Topics ES 12:49 ] => Isabel-Clara Simópic.twitter.com/uGbTTG1TPy",,,,1216689889485447174,https://twitter.com/50trends_es/status/1216689889485447174
2020-01-13 10:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 11:49 ] => Villarejopic.twitter.com/pFx4xLyNTq",,,,1216674790494425093,https://twitter.com/50trends_es/status/1216674790494425093
2020-01-13 09:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 10:49 ] => #GobiernoARV => Serradori => Felipe de Borbónpic.twitter.com/omzLadbiTK",,,#GobiernoARV,1216659692291862530,https://twitter.com/50trends_es/status/1216659692291862530
2020-01-13 08:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 09:49 ] => #LosDesayunos => Mc 1 => Formatopic.twitter.com/h4NhjB9uYo",,,#LosDesayunos,1216644593661435906,https://twitter.com/50trends_es/status/1216644593661435906
2020-01-13 07:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 08:49 ] 8 nuevas entradas en la lista de tendenciaspic.twitter.com/e35PIB9uDF",,,,1216629491231068160,https://twitter.com/50trends_es/status/1216629491231068160
2020-01-13 06:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 07:49 ] Flavio rápidamente escaló al puesto nº 7 pic.twitter.com/0J2Ww7BF2U",,,,1216614390901940226,https://twitter.com/50trends_es/status/1216614390901940226
