date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-26 13:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 14:48 ] => Cuéllar => Pichu Cuellarpic.twitter.com/lzsX6YxRmm",,,,1221431106395942912,https://twitter.com/50trends_es/status/1221431106395942912
2020-01-26 12:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 13:48 ] => Vitolo => Mateu => Juankarpic.twitter.com/ktY9FLE664",,,,1221416004624044032,https://twitter.com/50trends_es/status/1221416004624044032
2020-01-26 11:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 12:49 ] => #CeltaEibarEnGol => #OnceSeguro => Hichampic.twitter.com/ZqiX7SBboN",,,#CeltaEibarEnGol #OnceSeguro,1221400907499343872,https://twitter.com/50trends_es/status/1221400907499343872
2020-01-26 10:54:02,50trends_es,,0,1,0,"[ Trending Topics ES 11:49 ] => #MCF101tv => #CARLITOSMATBONI => Vrsaljko => HOY JUGAMOSpic.twitter.com/OzBdLTYmYZ",,,#MCF101tv #CARLITOSMATBONI,1221385805324865537,https://twitter.com/50trends_es/status/1221385805324865537
2020-01-26 09:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 10:49 ] => #EducaciónAmbiental => #PaulNewman => Isaías => Mt 4pic.twitter.com/srj5ghmAnB",,,#EducaciónAmbiental #PaulNewman,1221370705922744320,https://twitter.com/50trends_es/status/1221370705922744320
2020-01-26 08:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 09:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/3AMXw9vI8N",,,,1221355608458375169,https://twitter.com/50trends_es/status/1221355608458375169
2020-01-26 07:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 08:49 ]pic.twitter.com/MHR14KCwKY",,,,1221340506938052608,https://twitter.com/50trends_es/status/1221340506938052608
2020-01-26 06:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 07:49 ] Ábalos rápidamente escaló al puesto nº 7 pic.twitter.com/aqSWIsMx57",,,,1221325408827781120,https://twitter.com/50trends_es/status/1221325408827781120
2020-01-26 05:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 06:49 ] => Almodóvar => #Bellator238 => #FelizDomingopic.twitter.com/qiixeoPWDl",,,#Bellator238 #FelizDomingopic,1221310308142153728,https://twitter.com/50trends_es/status/1221310308142153728
2020-01-26 04:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 05:44 ] => #Goyas2020pic.twitter.com/DjIXnvQtUR",,,#Goyas2020pic,1221295209067270150,https://twitter.com/50trends_es/status/1221295209067270150
2020-01-26 03:54:03,50trends_es,,1,0,0,"[ Trending Topics ES 04:49 ] => #PremiosGoya => Marisolpic.twitter.com/6zbE7aaE18",,,#PremiosGoya,1221280109941919745,https://twitter.com/50trends_es/status/1221280109941919745
2020-01-26 02:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 03:49 ] => Julieta Serrano => Amaiapic.twitter.com/oofIj0Os6r",,,,1221265010216833025,https://twitter.com/50trends_es/status/1221265010216833025
2020-01-26 01:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 02:49 ] => Jamie Cullumpic.twitter.com/cMJRR26UpF",,,,1221249909501898753,https://twitter.com/50trends_es/status/1221249909501898753
2020-01-26 00:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 01:49 ] => Belén Cuesta => Pepa Flores => Klaus => juan diegopic.twitter.com/5aZLNPOPoW",,,,1221234810900840448,https://twitter.com/50trends_es/status/1221234810900840448
