date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-28 23:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 00:47 ] => Fiama => Yuripic.twitter.com/s3VQJYLvMf",,,,1222306874495766528,https://twitter.com/50trends_es/status/1222306874495766528
2020-01-28 22:54:03,50trends_es,,0,1,0,"[ Trending Topics ES 23:47 ] => #EscuchandoMálagaYCeuta => Heliodoro => Susana Díazpic.twitter.com/pXsJGB82OK",,,#EscuchandoMálagaYCeuta,1222291776402313221,https://twitter.com/50trends_es/status/1222291776402313221
2020-01-28 21:54:04,50trends_es,,0,0,0,"[ Trending Topics ES 22:52 ] => #CachitosÉxitosTardíos => Sheriff => #TenerifeAthleticpic.twitter.com/xAIq2pJThY",,,#CachitosÉxitosTardíos #TenerifeAthleticpic,1222276680364019713,https://twitter.com/50trends_es/status/1222276680364019713
2020-01-28 20:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 21:52 ] => #FirstDates28E => Tadic => Herrerinpic.twitter.com/2ZSpEoUfiv",,,#FirstDates28E,1222261577220489217,https://twitter.com/50trends_es/status/1222261577220489217
2020-01-28 19:54:03,50trends_es,,0,3,1,"[ Trending Topics ES 20:47 ] => #AVLO => #AdaraTeApoyamospic.twitter.com/T9QN6SwY9Q",,,#AVLO #AdaraTeApoyamospic,1222246477709348869,https://twitter.com/50trends_es/status/1222246477709348869
2020-01-28 18:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 19:52 ] ""La 6"" rápidamente escaló al puesto nº 5 pic.twitter.com/MVA5YNxUAT",,,,1222231377820733441,https://twitter.com/50trends_es/status/1222231377820733441
2020-01-28 17:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 18:52 ] ""La 5"" rápidamente escaló al puesto nº 3 pic.twitter.com/hb6C71MAAu",,,,1222216279848902656,https://twitter.com/50trends_es/status/1222216279848902656
2020-01-28 16:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 17:45 ] #AllocationDraw rápidamente escaló al puesto nº 7 pic.twitter.com/UWzhydn01m",,,#AllocationDraw,1222201178802610177,https://twitter.com/50trends_es/status/1222201178802610177
2020-01-28 15:54:02,50trends_es,,0,0,2,"[ Trending Topics ES 16:50 ] #OTDirecto28E ha sido la tendencia nº 1 las últimas 4 horas pic.twitter.com/lUAlZmkpgF",,,#OTDirecto28E,1222186078356090885,https://twitter.com/50trends_es/status/1222186078356090885
2020-01-28 14:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 15:50 ]pic.twitter.com/l0OhwZOzFS",,,,1222170979629137920,https://twitter.com/50trends_es/status/1222170979629137920
2020-01-28 13:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 14:50 ] => #TeamJoker => Eriksen => Lo Celso => Bad Bunnypic.twitter.com/RuIXjWcLnp",,,#TeamJoker,1222155879996444676,https://twitter.com/50trends_es/status/1222155879996444676
2020-01-28 12:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 13:50 ] => Mendespic.twitter.com/0nGw4kWzaN",,,,1222140782884376576,https://twitter.com/50trends_es/status/1222140782884376576
2020-01-28 11:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 12:50 ]pic.twitter.com/L0KGOckhNu",,,,1222125681041117190,https://twitter.com/50trends_es/status/1222125681041117190
2020-01-28 10:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 11:49 ] => #PorTuCaraDeMartes => Pocahontas => Bruno Fernandes => Monterospic.twitter.com/b8LTud599x",,,#PorTuCaraDeMartes,1222110580477255680,https://twitter.com/50trends_es/status/1222110580477255680
2020-01-28 09:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 10:49 ] => #OverwatchEnSwitchpic.twitter.com/Zh6uxiLMr7",,,#OverwatchEnSwitchpic,1222095481670635521,https://twitter.com/50trends_es/status/1222095481670635521
