date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-24 23:54:03,50trends_es,,0,1,0,"[ Trending Topics ES 00:47 ] => Isabel Pantoja => Cristina Ramospic.twitter.com/A76ZY8sGXa",,,,1220857325214453760,https://twitter.com/50trends_es/status/1220857325214453760
2020-01-24 22:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 23:47 ] => #MCJunior => Haaland => Croacia => Rocío Madridpic.twitter.com/SPDHoBeWur",,,#MCJunior,1220842222549196801,https://twitter.com/50trends_es/status/1220842222549196801
2020-01-24 21:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 22:47 ] => Canijo => Campaña => Promarepic.twitter.com/yBqVp6x02Z",,,,1220827125059551232,https://twitter.com/50trends_es/status/1220827125059551232
2020-01-24 20:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 21:47 ] => #FirstDates24E => Olaortua => Larkin => Efespic.twitter.com/hW7N5d1WxU",,,#FirstDates24E,1220812023455502337,https://twitter.com/50trends_es/status/1220812023455502337
2020-01-24 19:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 20:47 ] => Noruega y Croaciapic.twitter.com/m0S8eEOhWP",,,,1220796924007211010,https://twitter.com/50trends_es/status/1220796924007211010
2020-01-24 18:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 19:47 ] => #TeQueremosCholopic.twitter.com/xzV3O0FP1j",,,#TeQueremosCholopic,1220781825926279169,https://twitter.com/50trends_es/status/1220781825926279169
2020-01-24 17:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 18:47 ] => javy y bruno => Dalsy => hugo y gerardpic.twitter.com/UrfGUNCifM",,,,1220766725974765568,https://twitter.com/50trends_es/status/1220766725974765568
2020-01-24 16:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 17:51 ] => Ibai => #MeVoyALankhmarpic.twitter.com/zzuLa4xQUz",,,#MeVoyALankhmarpic,1220751626518048768,https://twitter.com/50trends_es/status/1220751626518048768
2020-01-24 15:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 16:46 ] => #broncOT => Federer => copa de la reinapic.twitter.com/wVhLLe9yxB",,,#broncOT,1220736527866716161,https://twitter.com/50trends_es/status/1220736527866716161
2020-01-24 14:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 15:51 ] => Zaragoza-Real Madrid => Romaredapic.twitter.com/IDtIodZPCD",,,,1220721430205292544,https://twitter.com/50trends_es/status/1220721430205292544
2020-01-24 13:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 14:46 ] => Real Zaragoza - Real Madridpic.twitter.com/Tj13ERdg95",,,,1220706326550077440,https://twitter.com/50trends_es/status/1220706326550077440
2020-01-24 12:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 13:46 ] #sorteocopa rápidamente escaló al puesto nº 2 pic.twitter.com/G58pRTBI5N",,,#sorteocopa,1220691227680628737,https://twitter.com/50trends_es/status/1220691227680628737
2020-01-24 11:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 12:46 ]pic.twitter.com/pN2KtXkKBq",,,,1220676128102408197,https://twitter.com/50trends_es/status/1220676128102408197
