date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-04 23:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 00:49 ]pic.twitter.com/Owjd6uxUpd",,,,1213609590375534593,https://twitter.com/50trends_es/status/1213609590375534593
2020-01-04 22:54:09,50trends_es,,0,0,1,"[ Trending Topics ES 23:44 ] => Wu Leipic.twitter.com/UNvEOZ7FZS",,,,1213594494064562178,https://twitter.com/50trends_es/status/1213594494064562178
2020-01-04 21:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 22:48 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/LSwdjOvzXa",,,,1213579393311952897,https://twitter.com/50trends_es/status/1213579393311952897
2020-01-04 20:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 21:48 ] => Aitor Esteban => Valverdepic.twitter.com/zTs5qYOhY6",,,,1213564292022317056,https://twitter.com/50trends_es/status/1213564292022317056
2020-01-04 19:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 20:48 ] => Arrimadas => Oblak => #Investidurisimapic.twitter.com/RoDosoLEOw",,,#Investidurisimapic,1213549194906152960,https://twitter.com/50trends_es/status/1213549194906152960
2020-01-04 18:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 19:46 ] => Rufián => #DirectoGolDerbi => Balepic.twitter.com/Dh5VEDcuhr",,,#DirectoGolDerbi,1213534095076134913,https://twitter.com/50trends_es/status/1213534095076134913
2020-01-04 17:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 18:51 ] => Casado => Correapic.twitter.com/gfdLhYuEMo",,,,1213518996173152259,https://twitter.com/50trends_es/status/1213518996173152259
2020-01-04 16:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 17:46 ] => Ana Oramas => Varane => Pablo Iglesias => David Soriapic.twitter.com/1R8n7PWUuY",,,,1213503895307198464,https://twitter.com/50trends_es/status/1213503895307198464
2020-01-04 15:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 16:51 ] 8 nuevas entradas en la lista de tendenciaspic.twitter.com/lDNF4QS0Ua",,,,1213488795615674369,https://twitter.com/50trends_es/status/1213488795615674369
2020-01-04 14:54:08,50trends_es,,0,0,0,"[ Trending Topics ES 15:51 ] => Congreso => Mestalla => Eibar => Indalecio Prietopic.twitter.com/WL7QSxBcTQ",,,,1213473695060103170,https://twitter.com/50trends_es/status/1213473695060103170
2020-01-04 13:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 14:51 ] #SesionDeInvestidura ha sido la tendencia nº 1 las últimas 5 horas pic.twitter.com/airlsBM52K",,,#SesionDeInvestidura,1213458597805543425,https://twitter.com/50trends_es/status/1213458597805543425
