date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-27 23:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 00:50 ] => #OTDirecto28E => Nekanepic.twitter.com/afHxogTCSC",,,#OTDirecto28E,1221944489121546240,https://twitter.com/50trends_es/status/1221944489121546240
2020-01-27 22:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 23:50 ] => Bruno y Maialenpic.twitter.com/B506UWYDJe",,,,1221929389581111296,https://twitter.com/50trends_es/status/1221929389581111296
2020-01-27 21:54:02,50trends_es,,0,0,1,"[ Trending Topics ES 22:45 ] => #MaestrosDeLaCostura => #conquis2 => Nuño de la Rosa => Si Jennifer Anistonpic.twitter.com/1SOtTdNwEJ",,,#MaestrosDeLaCostura #conquis2,1221914287901495296,https://twitter.com/50trends_es/status/1221914287901495296
2020-01-27 20:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 21:50 ] => #FirstDates27E => #el28noalvetoparental => Charizard => Growlithepic.twitter.com/FueQNTtmEe",,,#FirstDates27E #el28noalvetoparental,1221899189531172872,https://twitter.com/50trends_es/status/1221899189531172872
2020-01-27 19:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 20:50 ] => Dragonite => Nerudapic.twitter.com/GZtsXp5nPW",,,,1221884087675314178,https://twitter.com/50trends_es/status/1221884087675314178
2020-01-27 18:54:03,50trends_es,,0,2,3,"[ Trending Topics ES 19:45 ] #monbebearestillhere rápidamente escaló al puesto nº 6 pic.twitter.com/8hhCcYASO5",,,#monbebearestillhere,1221868990924034050,https://twitter.com/50trends_es/status/1221868990924034050
2020-01-27 17:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 18:50 ] => #JustinBieberSeasons => jesús y javy => Maniac => Nia y Gerardpic.twitter.com/EVe2FUROgr",,,#JustinBieberSeasons,1221853889982619649,https://twitter.com/50trends_es/status/1221853889982619649
2020-01-27 16:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 17:48 ] => #OscarsEnFnac => Camipic.twitter.com/mzM1xq8rzF",,,#OscarsEnFnac,1221838790312058887,https://twitter.com/50trends_es/status/1221838790312058887
2020-01-27 15:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 16:48 ] => hugo y anaju => Eva y Samanthapic.twitter.com/vRcsh7ywum",,,,1221823694684684293,https://twitter.com/50trends_es/status/1221823694684684293
2020-01-27 14:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 15:48 ] => Parlament => Bleachpic.twitter.com/iselGTqylz",,,,1221808592774451201,https://twitter.com/50trends_es/status/1221808592774451201
2020-01-27 13:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 14:48 ]pic.twitter.com/msBUdShva8",,,,1221793493565218819,https://twitter.com/50trends_es/status/1221793493565218819
2020-01-27 12:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 13:48 ] => #AVLO => Auschwitz => La Mesa del Parlament => Thiempic.twitter.com/YLnuB1tQrE",,,#AVLO,1221778395522093058,https://twitter.com/50trends_es/status/1221778395522093058
2020-01-27 11:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 12:48 ] => Cobospic.twitter.com/iGnbmi3CyK",,,,1221763293863456768,https://twitter.com/50trends_es/status/1221763293863456768
2020-01-27 10:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 11:48 ] => Jordi Sevilla => Xavier Muropic.twitter.com/XanOc2xtru",,,,1221748193324687360,https://twitter.com/50trends_es/status/1221748193324687360
2020-01-27 09:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 10:48 ] => #SorteoCMsGamers => Kyrgios => Verónica Casadopic.twitter.com/pm3KvD0kHr",,,#SorteoCMsGamers,1221733093532426241,https://twitter.com/50trends_es/status/1221733093532426241
2020-01-27 08:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 09:48 ] => #Holocausto => Billie Eilishpic.twitter.com/YUtSc8f2sR",,,#Holocausto,1221717993132109829,https://twitter.com/50trends_es/status/1221717993132109829
2020-01-27 07:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 08:48 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/nNgTm3vU6z",,,,1221702893495078912,https://twitter.com/50trends_es/status/1221702893495078912
2020-01-27 06:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 07:48 ] => Edgepic.twitter.com/oHpqWawCLj",,,,1221687795997003777,https://twitter.com/50trends_es/status/1221687795997003777
2020-01-27 05:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 06:48 ] => Drewpic.twitter.com/o6EefygpYS",,,,1221672695550697473,https://twitter.com/50trends_es/status/1221672695550697473
2020-01-27 04:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 05:53 ] => Ariana => demi lovato => gèrard => eva y flaviopic.twitter.com/wQhCAgnJHK",,,,1221657596601475072,https://twitter.com/50trends_es/status/1221657596601475072
2020-01-27 03:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 04:48 ] => Lesnarpic.twitter.com/BlOzZu8gPu",,,,1221642495446208512,https://twitter.com/50trends_es/status/1221642495446208512
2020-01-27 02:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 03:48 ] => Camila => billie => lizzopic.twitter.com/4klCAQPb1Q",,,,1221627399869169665,https://twitter.com/50trends_es/status/1221627399869169665
