date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-11 23:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 00:49 ]pic.twitter.com/VScELxqcas",,,,1216146308643401729,https://twitter.com/50trends_es/status/1216146308643401729
2020-01-11 22:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 23:49 ] => Marbellapic.twitter.com/JapauLr8ye",,,,1216131212177281024,https://twitter.com/50trends_es/status/1216131212177281024
2020-01-11 21:54:10,50trends_es,,0,0,1,"[ Trending Topics ES 22:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/BqtkUZEblr",,,,1216116114654212097,https://twitter.com/50trends_es/status/1216116114654212097
2020-01-11 20:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 21:49 ] => #L6Nporfingobierno => Badalona => Atalantapic.twitter.com/j5NpIAeG53",,,#L6Nporfingobierno,1216101012194283521,https://twitter.com/50trends_es/status/1216101012194283521
2020-01-11 19:54:11,50trends_es,,0,0,0,"[ Trending Topics ES 20:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/JDjED7hTgV",,,,1216085917225684992,https://twitter.com/50trends_es/status/1216085917225684992
2020-01-11 18:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 19:49 ] => Firmino => Villalibrepic.twitter.com/YIxKHEQUII",,,,1216070816984698880,https://twitter.com/50trends_es/status/1216070816984698880
2020-01-11 17:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 18:49 ] => Tangangapic.twitter.com/AmJhKpkqcj",,,,1216055713111400449,https://twitter.com/50trends_es/status/1216055713111400449
2020-01-11 16:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 17:49 ] => Portugalete => Hero => Tacónpic.twitter.com/aZnrzDPb5f",,,,1216040610735558656,https://twitter.com/50trends_es/status/1216040610735558656
2020-01-11 15:54:10,50trends_es,,0,0,1,"[ Trending Topics ES 16:49 ] => #28YearsMyKyungsoo => La Floridapic.twitter.com/QjdGIzAW1l",,,#28YearsMyKyungsoo,1216025516005830656,https://twitter.com/50trends_es/status/1216025516005830656
2020-01-11 14:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 15:49 ] => Aubameyang => Culturapic.twitter.com/IFcq1qwMqg",,,,1216010411595702273,https://twitter.com/50trends_es/status/1216010411595702273
2020-01-11 13:54:10,50trends_es,,0,0,1,"[ Trending Topics ES 14:48 ] => #somosunacosasola => José Manuel Rodríguez Uribes => Bokupic.twitter.com/TQ21UrtWyA",,,#somosunacosasola,1215995315809112064,https://twitter.com/50trends_es/status/1215995315809112064
2020-01-11 12:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 13:46 ] => #ATPCup => Haro => Felipe II => Serbia de Djokovicpic.twitter.com/QyImcfRixN",,,#ATPCup,1215980216050421768,https://twitter.com/50trends_es/status/1215980216050421768
2020-01-11 11:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 12:51 ] #FelizSabado ha sido la tendencia nº 1 las últimas 5 horas pic.twitter.com/GpLWD8KyFm",,,#FelizSabado,1215965113645137920,https://twitter.com/50trends_es/status/1215965113645137920
2020-01-11 10:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 11:51 ] => Carolina Darias => #N1CanalFiesta2 => De Minaurpic.twitter.com/tRFSVVE0FQ",,,#N1CanalFiesta2,1215950016684183558,https://twitter.com/50trends_es/status/1215950016684183558
2020-01-11 09:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 10:51 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/YmX96Yn3p4",,,,1215934917265240064,https://twitter.com/50trends_es/status/1215934917265240064
2020-01-11 08:54:09,50trends_es,,0,1,0,"[ Trending Topics ES 09:50 ] => #LouisLive => #MinisteriosInventadosLP => Roberto Bautistapic.twitter.com/nzuKV08je7",,,#LouisLive #MinisteriosInventadosLP,1215919815057166336,https://twitter.com/50trends_es/status/1215919815057166336
2020-01-11 07:54:09,50trends_es,,0,5,6,"[ Trending Topics ES 08:50 ] => #AgropopularRiberaManda => #IranPlaneCrashpic.twitter.com/2DbKhQ7d1C",,,#AgropopularRiberaManda #IranPlaneCrashpic,1215904717303353344,https://twitter.com/50trends_es/status/1215904717303353344
2020-01-11 06:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 07:45 ] => #FelizSábadopic.twitter.com/lXHu6rWChv",,,#FelizSábadopic,1215889618333306880,https://twitter.com/50trends_es/status/1215889618333306880
2020-01-11 05:54:09,50trends_es,,0,0,2,"[ Trending Topics ES 06:50 ] #TCMS ha sido la tendencia nº 1 las últimas 8 horas pic.twitter.com/50BfApSm0V",,,#TCMS,1215874519249969152,https://twitter.com/50trends_es/status/1215874519249969152
2020-01-11 04:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 05:50 ] => anatomía de greypic.twitter.com/5sip62NSPx",,,,1215859416463003648,https://twitter.com/50trends_es/status/1215859416463003648
2020-01-11 03:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 04:51 ] => isa ppic.twitter.com/d53mnpMokM",,,,1215844319145398272,https://twitter.com/50trends_es/status/1215844319145398272
2020-01-11 02:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 03:51 ] #TCMS ha sido la tendencia nº 1 las últimas 5 horas pic.twitter.com/QtbY5LclO6",,,#TCMS,1215829220485672961,https://twitter.com/50trends_es/status/1215829220485672961
2020-01-11 01:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 02:51 ] #TCMS ha sido la tendencia nº 1 las últimas 4 horas pic.twitter.com/u5kkfwvSSP",,,#TCMS,1215814118810189825,https://twitter.com/50trends_es/status/1215814118810189825
2020-01-11 00:54:09,50trends_es,,1,6,20,"[ Trending Topics ES 01:51 ] => Mahmoodpic.twitter.com/lSmDdRTsOf",,,,1215799020628652033,https://twitter.com/50trends_es/status/1215799020628652033
