date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-19 23:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 00:50 ] => Natalia => Vanesa Martín => Hugo y Rafapic.twitter.com/iMyAd51cAA",,,,1219045384745553920,https://twitter.com/50trends_es/status/1219045384745553920
2020-01-19 22:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 23:45 ] => #CuartoMilenio => Ariadna y Niapic.twitter.com/ASRkmT5qqf",,,#CuartoMilenio,1219030282533208067,https://twitter.com/50trends_es/status/1219030282533208067
2020-01-19 21:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 22:45 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/ICZIihVXmq",,,,1219015182468501504,https://twitter.com/50trends_es/status/1219015182468501504
2020-01-19 20:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 21:45 ] #OTDirecto19E ha sido la tendencia nº 1 las últimas 9 horas pic.twitter.com/Ub6VxONvGp",,,#OTDirecto19E,1219000083326427136,https://twitter.com/50trends_es/status/1219000083326427136
2020-01-19 19:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 20:50 ] => Celta => Baskonia => Tavarespic.twitter.com/C1vK1A8Jji",,,,1218984985052446724,https://twitter.com/50trends_es/status/1218984985052446724
2020-01-19 18:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 19:50 ] => Santi Mina => #AthleticCeltapic.twitter.com/4wjkyFNssg",,,#AthleticCeltapic,1218969884492730368,https://twitter.com/50trends_es/status/1218969884492730368
2020-01-19 17:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 18:50 ] => Fernando Vázquez => Abelardo => De Gea => Van Dijkpic.twitter.com/IPYONkCYoX",,,,1218954786915135489,https://twitter.com/50trends_es/status/1218954786915135489
2020-01-19 16:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 17:45 ] => Espanyol => #rcde => Villarreal => Rubipic.twitter.com/HfJwjkrr5Z",,,#rcde,1218939685478764547,https://twitter.com/50trends_es/status/1218939685478764547
2020-01-19 15:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 16:50 ] => #AnaGuerraTelegram => Canales => Imanolpic.twitter.com/hCmTHIf9IL",,,#AnaGuerraTelegram,1218924586244419585,https://twitter.com/50trends_es/status/1218924586244419585
2020-01-19 14:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 15:50 ] => Emersonpic.twitter.com/zMwNzKSGSk",,,,1218909487148544001,https://twitter.com/50trends_es/status/1218909487148544001
2020-01-19 13:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 14:45 ] Cabrera rápidamente escaló al puesto nº 8 pic.twitter.com/HySBoWsiCS",,,,1218894388954308608,https://twitter.com/50trends_es/status/1218894388954308608
2020-01-19 12:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 13:50 ] => Mallorca => Parejo => celades => El Valenciapic.twitter.com/3bcOycUaKk",,,,1218879290156208128,https://twitter.com/50trends_es/status/1218879290156208128
2020-01-19 11:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 12:45 ] => Jaume => Budimir => Salva Sevillapic.twitter.com/gn0Wjwf5OP",,,,1218864190271692800,https://twitter.com/50trends_es/status/1218864190271692800
2020-01-19 10:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 11:50 ] => #GetWellSoonYunho => Cillessenpic.twitter.com/1PNAVWKafN",,,#GetWellSoonYunho,1218849090873761792,https://twitter.com/50trends_es/status/1218849090873761792
2020-01-19 09:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 10:45 ]pic.twitter.com/WxpRmF4Sbm",,,,1218833990498574338,https://twitter.com/50trends_es/status/1218833990498574338
2020-01-19 08:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 09:50 ] => Cordero de Dios => Terrassa => Edgar Allan Poepic.twitter.com/HnIDFaWKCR",,,,1218818891511627776,https://twitter.com/50trends_es/status/1218818891511627776
2020-01-19 07:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 08:50 ] => #CHEN_STAYS => #CaravanaPericapic.twitter.com/zsuAiqZ18h",,,#CHEN_STAYS #CaravanaPericapic,1218803790880628736,https://twitter.com/50trends_es/status/1218803790880628736
2020-01-19 06:54:02,50trends_es,,0,0,1,"[ Trending Topics ES 07:49 ] => #MyAnswerIsEXO9pic.twitter.com/VrQOz49BUj",,,#MyAnswerIsEXO9pic,1218788690622910464,https://twitter.com/50trends_es/status/1218788690622910464
2020-01-19 05:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 06:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/h2CFAjE7eX",,,,1218773593003372545,https://twitter.com/50trends_es/status/1218773593003372545
2020-01-19 04:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 05:49 ] => Rockets => Carpediempic.twitter.com/DdpF4lPbJX",,,,1218758494180036608,https://twitter.com/50trends_es/status/1218758494180036608
2020-01-19 03:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 04:49 ] #UFC246 rápidamente escaló al puesto nº 2 pic.twitter.com/BlGNvhUIuJ",,,#UFC246,1218743393892945924,https://twitter.com/50trends_es/status/1218743393892945924
2020-01-19 02:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 03:49 ]pic.twitter.com/buUOaowwZo",,,,1218728294142697472,https://twitter.com/50trends_es/status/1218728294142697472
2020-01-19 01:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 02:49 ] => #OTDirecto19E => Carpepic.twitter.com/khByL4m9BU",,,#OTDirecto19E,1218713196393091072,https://twitter.com/50trends_es/status/1218713196393091072
