date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-12 23:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 00:49 ] => Gerard => #HalaMadrid => Misiopic.twitter.com/MiOOp5b5hp",,,#HalaMadrid,1216508697679159297,https://twitter.com/50trends_es/status/1216508697679159297
2020-01-12 22:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 23:49 ] => Maialenpic.twitter.com/CPduJkvoMq",,,,1216493597261955073,https://twitter.com/50trends_es/status/1216493597261955073
2020-01-12 21:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 22:49 ] => Valverde => Fedepic.twitter.com/BSJQtjnLkR",,,,1216478500149977090,https://twitter.com/50trends_es/status/1216478500149977090
2020-01-12 20:54:09,50trends_es,,0,0,1,"[ Trending Topics ES 21:49 ] 6 nuevas entradas en la lista de tendenciaspic.twitter.com/yiYgaDExd2",,,,1216463397568552961,https://twitter.com/50trends_es/status/1216463397568552961
2020-01-12 19:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 20:49 ] => Jovic => Morata => Rodrygopic.twitter.com/v9T8w7W2Ux",,,,1216448300385292289,https://twitter.com/50trends_es/status/1216448300385292289
2020-01-12 18:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 19:49 ] => #GodLevelAllStars => #RealMadridAtleti => Lodi => Trippierpic.twitter.com/D4MpbdUqx3",,,#GodLevelAllStars #RealMadridAtleti,1216433199343177730,https://twitter.com/50trends_es/status/1216433199343177730
2020-01-12 17:54:09,50trends_es,,0,0,1,"[ Trending Topics ES 18:49 ] => Mahrezpic.twitter.com/JWq1NqUC5g",,,,1216418099282546689,https://twitter.com/50trends_es/status/1216418099282546689
2020-01-12 16:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 17:49 ] #VivaLaVida262 rápidamente escaló al puesto nº 6 pic.twitter.com/cIA26ySUte",,,#VivaLaVida262,1216403002237575169,https://twitter.com/50trends_es/status/1216403002237575169
2020-01-12 15:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 16:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/seGzYEL5xs",,,,1216387900973039621,https://twitter.com/50trends_es/status/1216387900973039621
2020-01-12 14:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 15:49 ] => Nadal => #OT2020 => Cara al Solpic.twitter.com/dY2SiuioxF",,,#OT2020,1216372800904101888,https://twitter.com/50trends_es/status/1216372800904101888
2020-01-12 13:54:11,50trends_es,,0,0,0,"[ Trending Topics ES 14:49 ] Cacereño rápidamente escaló al puesto nº 5 pic.twitter.com/zn0GPuQizI",,,,1216357710217863169,https://twitter.com/50trends_es/status/1216357710217863169
2020-01-12 12:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 13:48 ] => #EspanaExiste => Estudiantes => Udyrpic.twitter.com/kkuwV5Hvds",,,#EspanaExiste,1216342604385832960,https://twitter.com/50trends_es/status/1216342604385832960
2020-01-12 11:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 12:46 ] => #resultadoaea => #EspañaExiste12E => Escobedo => Nolitopic.twitter.com/82UCGMyDL2",,,#resultadoaea #EspañaExiste12E,1216327507189944320,https://twitter.com/50trends_es/status/1216327507189944320
2020-01-12 10:54:09,50trends_es,,0,2,0,"[ Trending Topics ES 11:46 ] => Roberto Bautista => Lajovic => #CopaenMATapiñonera => #bautismodelseñorpic.twitter.com/y5TpnWNDNU",,,#CopaenMATapiñonera #bautismodelseñorpic,1216312404629426177,https://twitter.com/50trends_es/status/1216312404629426177
2020-01-12 09:54:09,50trends_es,,0,1,0,"[ Trending Topics ES 10:46 ] => #atpcuptve => Paulo Gonçalves => Mt 3 => #VamosEspañapic.twitter.com/nScvSlSako",,,#atpcuptve #VamosEspañapic,1216297302417199105,https://twitter.com/50trends_es/status/1216297302417199105
2020-01-12 08:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 09:46 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/0ItYKenZm1",,,,1216282205498023937,https://twitter.com/50trends_es/status/1216282205498023937
2020-01-12 07:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 08:51 ]pic.twitter.com/VDarm4qMFT",,,,1216267102904029185,https://twitter.com/50trends_es/status/1216267102904029185
2020-01-12 06:54:13,50trends_es,,0,0,0,"[ Trending Topics ES 07:51 ] Xavi rápidamente escaló al puesto nº 7 pic.twitter.com/3tDwAXuPUE",,,,1216252020170072065,https://twitter.com/50trends_es/status/1216252020170072065
2020-01-12 05:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 06:51 ] #FelizDomingo rápidamente escaló al puesto nº 7 pic.twitter.com/TQLOxaCRmF",,,#FelizDomingo,1216236905391697920,https://twitter.com/50trends_es/status/1216236905391697920
2020-01-12 04:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 05:51 ] => Lamar => Derrick Henrypic.twitter.com/tWUzqmUCOm",,,,1216221808149651456,https://twitter.com/50trends_es/status/1216221808149651456
2020-01-12 03:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 04:51 ] => Ravenspic.twitter.com/Mkbcl9h5ry",,,,1216206705773764608,https://twitter.com/50trends_es/status/1216206705773764608
2020-01-12 02:54:10,50trends_es,,0,0,0,"[ Trending Topics ES 03:44 ] => Titans => Breaking Badpic.twitter.com/KmkKHpsBbT",,,,1216191612734377984,https://twitter.com/50trends_es/status/1216191612734377984
2020-01-12 01:54:09,50trends_es,,0,0,2,"[ Trending Topics ES 02:49 ] #SkamEspaña rápidamente escaló al puesto nº 4 pic.twitter.com/6xB47U8xms",,,#SkamEspaña,1216176509536362502,https://twitter.com/50trends_es/status/1216176509536362502
2020-01-12 00:54:09,50trends_es,,0,0,0,"[ Trending Topics ES 01:49 ] => Marcapic.twitter.com/7zf09s67b4",,,,1216161407349248000,https://twitter.com/50trends_es/status/1216161407349248000
