date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-17 23:54:02,50trends_es,,1,6,21,"[ Trending Topics ES 00:50 ] => #MilenioLive => Gemeliers => Yleniapic.twitter.com/c2QM4vFRC5",,,#MilenioLive,1218320605298163713,https://twitter.com/50trends_es/status/1218320605298163713
2020-01-17 22:54:02,50trends_es,,0,4,14,"[ Trending Topics ES 23:50 ] => #MCJunior => Isa P => #PINMarentalpic.twitter.com/J2L1DeHZJT",,,#MCJunior #PINMarentalpic,1218305506672029696,https://twitter.com/50trends_es/status/1218305506672029696
2020-01-17 21:54:02,50trends_es,,0,0,1,"[ Trending Topics ES 22:50 ] => #TentacionesDBT1 => #DakarRTVE17EN => Buenacasapic.twitter.com/oXqv47kY6A",,,#TentacionesDBT1 #DakarRTVE17EN,1218290407462920193,https://twitter.com/50trends_es/status/1218290407462920193
2020-01-17 20:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 21:50 ] => #FirstDates17E => Nyom => Jorge Molinapic.twitter.com/bXJDBv24BX",,,#FirstDates17E,1218275309658746882,https://twitter.com/50trends_es/status/1218275309658746882
2020-01-17 19:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 20:45 ] => Raúl Bravo => #MCF101tvpic.twitter.com/RK4XVoOT5I",,,#MCF101tvpic,1218260210403479552,https://twitter.com/50trends_es/status/1218260210403479552
2020-01-17 18:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 19:50 ] #senyanımdayken rápidamente escaló al puesto nº 7 pic.twitter.com/1NZx14ZGR2",,,#senyanımdayken,1218245111362064385,https://twitter.com/50trends_es/status/1218245111362064385
2020-01-17 17:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 18:45 ]pic.twitter.com/R6toi1LsTt",,,,1218230010194075648,https://twitter.com/50trends_es/status/1218230010194075648
2020-01-17 16:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 17:50 ]pic.twitter.com/j4HxeXxDwp",,,,1218214911546994690,https://twitter.com/50trends_es/status/1218214911546994690
2020-01-17 15:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 16:45 ] => Gengarpic.twitter.com/uqhgiB58oa",,,,1218199812027359234,https://twitter.com/50trends_es/status/1218199812027359234
2020-01-17 14:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 15:50 ] => Pertenecenpic.twitter.com/uFCCZrNn4f",,,,1218184713065705472,https://twitter.com/50trends_es/status/1218184713065705472
2020-01-17 13:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 14:50 ]pic.twitter.com/7iBgFkeoiO",,,,1218169611503443968,https://twitter.com/50trends_es/status/1218169611503443968
2020-01-17 12:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 13:50 ]pic.twitter.com/cCQ0DQ8Xya",,,,1218154513539969024,https://twitter.com/50trends_es/status/1218154513539969024
2020-01-17 11:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 12:49 ] => Rudy Fernándezpic.twitter.com/tyvqrXTKqW",,,,1218139413546438657,https://twitter.com/50trends_es/status/1218139413546438657
2020-01-17 10:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 11:49 ] => #6AñosGraciasATi => #DragonBallMediaMarktpic.twitter.com/WzrNjdwW6c",,,#6AñosGraciasATi #DragonBallMediaMarktpic,1218124313871757314,https://twitter.com/50trends_es/status/1218124313871757314
2020-01-17 09:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 10:49 ] => #BlackSwan => Ignacio Escolarpic.twitter.com/HXDYBcc0Jb",,,#BlackSwan,1218109215207759873,https://twitter.com/50trends_es/status/1218109215207759873
2020-01-17 08:54:02,50trends_es,,0,1,1,"[ Trending Topics ES 09:49 ] => Carlos Sainz => #LaCafeteraCGPPJ => San Antón => Burn Spellpic.twitter.com/A8GNyXoi3T",,,#LaCafeteraCGPPJ,1218094113876271104,https://twitter.com/50trends_es/status/1218094113876271104
2020-01-17 07:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 08:44 ] => Rocío Monasterio => Ricky Brabec => Brandon Ingram => San Antonio Abadpic.twitter.com/iFnL6LUx4W",,,,1218079013400346629,https://twitter.com/50trends_es/status/1218079013400346629
2020-01-17 06:54:02,50trends_es,,0,1,0,"[ Trending Topics ES 07:49 ] => #LaJunglaBlack => #manicthealbum => #FelizFinde => Eminempic.twitter.com/2sSjV66dx6",,,#LaJunglaBlack #manicthealbum #FelizFinde,1218063915478855680,https://twitter.com/50trends_es/status/1218063915478855680
2020-01-17 05:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 06:49 ] #LaIslaDeLasTentaciones3 ha sido la tendencia nº 1 las últimas 7 horas pic.twitter.com/gmRRMMsaud",,,#LaIslaDeLasTentaciones3,1218048816085073922,https://twitter.com/50trends_es/status/1218048816085073922
2020-01-17 04:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 05:49 ] #LaIslaDeLasTentaciones3 ha sido la tendencia nº 1 las últimas 6 horas pic.twitter.com/wA3oAatOlc",,,#LaIslaDeLasTentaciones3,1218033715198283776,https://twitter.com/50trends_es/status/1218033715198283776
2020-01-17 03:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 04:49 ] => andrea => Kpop => pedastalpic.twitter.com/MbI0DU1LwT",,,,1218018618463653888,https://twitter.com/50trends_es/status/1218018618463653888
2020-01-17 02:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 03:49 ] => Fani => Ismael => Fiama => katerinapic.twitter.com/hgyffoYlb4",,,,1218003517501329409,https://twitter.com/50trends_es/status/1218003517501329409
2020-01-17 01:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 02:49 ] => Rubén => Fanypic.twitter.com/c2lwZKlLn8",,,,1217988418984083458,https://twitter.com/50trends_es/status/1217988418984083458
2020-01-17 00:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 01:49 ] => Christofer => Cristopher => Andreinapic.twitter.com/r7UZK69XoM",,,,1217973316981489664,https://twitter.com/50trends_es/status/1217973316981489664
