date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-23 23:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 00:51 ] => Andreapic.twitter.com/p5lvX2TCcW",,,,1220494935469756416,https://twitter.com/50trends_es/status/1220494935469756416
2020-01-23 22:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 23:51 ] 6 nuevas entradas en la lista de tendenciaspic.twitter.com/6ddFj2o105",,,,1220479834524127232,https://twitter.com/50trends_es/status/1220479834524127232
2020-01-23 21:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 22:51 ] => Cultural => Saponjic => Adán => #PratsGrisoEHpic.twitter.com/bhCvWcS4Zh",,,#PratsGrisoEHpic,1220464734086017028,https://twitter.com/50trends_es/status/1220464734086017028
2020-01-23 20:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 21:51 ] => Tino => Vitolo => el mirandéspic.twitter.com/Y3TAFDeViE",,,,1220449636609069057,https://twitter.com/50trends_es/status/1220449636609069057
2020-01-23 19:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 20:51 ] => Nací => Pione Sistopic.twitter.com/Srx1vmXkgQ",,,,1220434539698380801,https://twitter.com/50trends_es/status/1220434539698380801
2020-01-23 18:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 19:51 ] => Sánchez con 500pic.twitter.com/FGBxrSMCGA",,,,1220419437872001026,https://twitter.com/50trends_es/status/1220419437872001026
2020-01-23 17:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 18:48 ] => #JuroQue => Deliveroo => Asturias y Asturiaspic.twitter.com/YqNmEVsEMK",,,#JuroQue,1220404339853926401,https://twitter.com/50trends_es/status/1220404339853926401
2020-01-23 16:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 17:48 ] => La Junta Electoralpic.twitter.com/5LQQmsX0Cd",,,,1220389238111449088,https://twitter.com/50trends_es/status/1220389238111449088
2020-01-23 15:54:03,50trends_es,,2,1,1,"[ Trending Topics ES 16:48 ] => #zapeando1540pic.twitter.com/7b8WhZp0X6",,,#zapeando1540pic,1220374141192327170,https://twitter.com/50trends_es/status/1220374141192327170
2020-01-23 14:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 15:48 ]pic.twitter.com/xuWIUHOtr9",,,,1220359041559539713,https://twitter.com/50trends_es/status/1220359041559539713
