date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-23 09:54:06,50trends_es,,0,0,0,"[ Trending Topics ES 11:47 ] => #idealoSwitch => #EliteModelLook2020 => #CentroSaludPrado30YA => Hoy 23pic.twitter.com/PisCT8pdIa",,,#idealoSwitch #EliteModelLook2020 #CentroSaludPrado30YA,1275366514439475200,https://twitter.com/50trends_es/status/1275366514439475200
2020-06-23 08:54:06,50trends_es,,0,0,0,"[ Trending Topics ES 10:47 ] => #LaCafeteraSaludPublica => #1MillonDeRazones => El Banco de España => El 23pic.twitter.com/jcoHmt3rQT",,,#LaCafeteraSaludPublica #1MillonDeRazones,1275351412139003905,https://twitter.com/50trends_es/status/1275351412139003905
2020-06-23 07:54:08,50trends_es,,0,0,1,"[ Trending Topics ES 09:52 ] * 6 nuevas entradas en la lista de tendenciaspic.twitter.com/2zntaVbOCw",,,,1275336323310800896,https://twitter.com/50trends_es/status/1275336323310800896
2020-06-23 06:54:06,50trends_es,,0,0,0,"[ Trending Topics ES 08:47 ] * ""Casa Real"" rápidamente escaló al puesto nº 6 pic.twitter.com/x7GBdCreUg",,,,1275321214303641602,https://twitter.com/50trends_es/status/1275321214303641602
2020-06-23 05:54:05,50trends_es,,1,4,7,"[ Trending Topics ES 07:52 ] => #AndaLevantaM23pic.twitter.com/QrHab1e2EH",,,#AndaLevantaM23pic,1275306112821182469,https://twitter.com/50trends_es/status/1275306112821182469
2020-06-23 04:54:07,50trends_es,,0,0,0,"[ Trending Topics ES 06:47 ] => #FelizMartespic.twitter.com/TP0MEEuAJT",,,#FelizMartespic,1275291018414493696,https://twitter.com/50trends_es/status/1275291018414493696
2020-06-23 03:54:06,50trends_es,,0,0,0,"[ Trending Topics ES 05:47 ] => Juanapic.twitter.com/bvlJdJaCtw",,,,1275275916671954944,https://twitter.com/50trends_es/status/1275275916671954944
2020-06-23 02:54:06,50trends_es,,0,0,0,"[ Trending Topics ES 04:52 ] => Ivánpic.twitter.com/LEWidzHRmd",,,,1275260815747284998,https://twitter.com/50trends_es/status/1275260815747284998
2020-06-23 01:54:05,50trends_es,,0,0,0,"[ Trending Topics ES 03:52 ] => Luna => Oviedopic.twitter.com/SQDwgFpsdA",,,,1275245712746393601,https://twitter.com/50trends_es/status/1275245712746393601
2020-06-23 00:54:05,50trends_es,,0,0,0,"[ Trending Topics ES 02:47 ]pic.twitter.com/LyalG7Y3Vw",,,,1275230614132871170,https://twitter.com/50trends_es/status/1275230614132871170
