date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-30 23:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 00:50 ] => Adelinapic.twitter.com/DSBp9QzT6S",,,,1223031653624401922,https://twitter.com/50trends_es/status/1223031653624401922
2020-01-30 22:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 23:50 ] 8 nuevas entradas en la lista de tendenciaspic.twitter.com/YLEXpItIgj",,,,1223016551437283328,https://twitter.com/50trends_es/status/1223016551437283328
2020-01-30 18:54:03,50trends_es,,0,2,5,"[ Trending Topics ES 19:29 ] => #HolaSoyBollera => smolov => Dani Torrespic.twitter.com/4DStOSc1Bq",,,#HolaSoyBollera,1222956156261470209,https://twitter.com/50trends_es/status/1222956156261470209
2020-01-30 17:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 18:50 ] => Paco Alcácerpic.twitter.com/zAQXyxsybH",,,,1222941055978561539,https://twitter.com/50trends_es/status/1222941055978561539
2020-01-30 16:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 17:49 ]pic.twitter.com/7VzAqwXpia",,,,1222925953724289027,https://twitter.com/50trends_es/status/1222925953724289027
2020-01-30 15:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 16:49 ] => #TdelDescuento30Epic.twitter.com/dO7YG6Gcma",,,#TdelDescuento30Epic,1222910856993943552,https://twitter.com/50trends_es/status/1222910856993943552
2020-01-30 14:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 15:49 ] => Rayquazapic.twitter.com/CSqaIWOU0v",,,,1222895758547963905,https://twitter.com/50trends_es/status/1222895758547963905
2020-01-30 13:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 14:49 ] => #Eurovision2020pic.twitter.com/9qUzJHxtHM",,,#Eurovision2020pic,1222880658114142208,https://twitter.com/50trends_es/status/1222880658114142208
2020-01-30 12:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 13:49 ] => Graneropic.twitter.com/54bn0Cjg3r",,,,1222865556417712128,https://twitter.com/50trends_es/status/1222865556417712128
2020-01-30 11:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 12:49 ] => Federerpic.twitter.com/ZYrgwlK8wo",,,,1222850457577709568,https://twitter.com/50trends_es/status/1222850457577709568
2020-01-30 10:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 11:49 ] => Marbella => Garbiñe Muguruzapic.twitter.com/TpIn7b4zgC",,,,1222835360046223362,https://twitter.com/50trends_es/status/1222835360046223362
2020-01-30 09:54:03,50trends_es,,0,0,1,"[ Trending Topics ES 10:49 ] => #SOSOlivar => Mahatma Gandhi => Jorge Lorenzopic.twitter.com/AkTgMe7WjG",,,#SOSOlivar,1222820259201273856,https://twitter.com/50trends_es/status/1222820259201273856
2020-01-30 08:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 09:49 ] => #Universo => Alfonso Guerra => Sofia Kenin => Conchitapic.twitter.com/h9TLpdj8mH",,,#Universo,1222805157404192770,https://twitter.com/50trends_es/status/1222805157404192770
2020-01-30 07:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 08:49 ] 5 nuevas entradas en la lista de tendenciaspic.twitter.com/WVzrW1VOfR",,,,1222790057800753153,https://twitter.com/50trends_es/status/1222790057800753153
2020-01-30 06:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 07:49 ] => Halep => #DíadelaPazpic.twitter.com/s6B5x4YDsk",,,#DíadelaPazpic,1222774959036162050,https://twitter.com/50trends_es/status/1222774959036162050
2020-01-30 05:54:02,50trends_es,,0,0,0,"[ Trending Topics ES 06:49 ] => #FelizJuevespic.twitter.com/HyPOfcYMJT",,,#FelizJuevespic,1222759859122249729,https://twitter.com/50trends_es/status/1222759859122249729
2020-01-30 04:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 05:49 ]pic.twitter.com/nGdDNvngFz",,,,1222744761876041728,https://twitter.com/50trends_es/status/1222744761876041728
2020-01-30 03:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 04:49 ] #construyeiiirepública rápidamente escaló al puesto nº 8 pic.twitter.com/hEXTUqKpVQ",,,#construyeiiirepública,1222729662742376448,https://twitter.com/50trends_es/status/1222729662742376448
2020-01-30 02:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 03:49 ] => Indiana => Maracanápic.twitter.com/TYwcCGZ95P",,,,1222714561867976706,https://twitter.com/50trends_es/status/1222714561867976706
2020-01-30 01:54:03,50trends_es,,1,0,0,"[ Trending Topics ES 02:49 ]pic.twitter.com/Y6zH6XFTXm",,,,1222699462944002048,https://twitter.com/50trends_es/status/1222699462944002048
2020-01-30 00:54:03,50trends_es,,0,0,0,"[ Trending Topics ES 01:49 ] => #TdelDescuento30E => #ChiringuitoRamospic.twitter.com/PAZGmsiftR",,,#TdelDescuento30E #ChiringuitoRamospic,1222684362862481409,https://twitter.com/50trends_es/status/1222684362862481409
