,BWA,HKG,MAC,MNG,NGA,SGP,TWN,IDN,CHN,BRN,MMR,JPN,TKM,MYS,NPL,GUY,KEN,OMN,UGA,COL,GTM,PAN,RWA,TJK,UZB,BGD,BMU,BRB,CAN,GAB,KGZ,SRB,ARE,ARG,BHR,FRA,ISL,ITA,KWT,POL,PRY,SLV,ZAF,CZE,DEU,GHA,MDA,PHL,QAT,TUR,AUS,IND,VNM,ECU,LKA,PRT,FIN,GIN,HRV,ISR,PNG,ROU,SVK,ZWE,BEL,CUB,GEO,SDN,BRA,LBR,SYC,AZE,PRI,RUS,SAU,TLS,TTO,BIH,ESP,JAM,KOR,NOR,PAK,BDI,BEN,SYR,GBR,NZL,USA,BGR,CRI,IRL,CPV,MRT,AGO,SLB,GMB,GUM,LBN,MOZ,MWI,ALB,BLZ,IRQ,COD,IRN,NIC,ZMB,PSE,SMR,AUT,SSD,CHE,GRC,LTU,DNK,HUN,MEX,VEN,SWZ,AFG,NAM,DOM,GRL,HND,COG,UKR,LSO,MAR,SVN,TUN,CYP,DZA,JOR,LUX,PER,BTN,NLD,THA,TCD,RKS,SWE,BOL,LAO,BFA,CIV,EST,HTI,KAZ,AND,CMR,NER,SUR,URY,BLR,CAF,CHL,LBY,SEN,SOM,TZA,ABW,EGY,MDG,ETH,SLE,YEM,DJI,MLI,MUS,DMA
2020-05-23,30.0,1065.0,45.0,141.0,7526.0,31068.0,441.0,21745.0,84084.0,141.0,201.0,16550.0,,7185.0,584.0,127.0,1192.0,7257.0,198.0,20177.0,3054.0,10577.0,325.0,2551.0,3132.0,32078.0,133.0,92.0,83610.0,1934.0,1403.0,11092.0,28704.0,11340.0,8802.0,144806.0,1804.0,229327.0,20464.0,20931.0,850.0,1819.0,21343.0,8890.0,178281.0,6617.0,6994.0,13777.0,42213.0,155686.0,7106.0,131868.0,324.0,36258.0,1089.0,30471.0,6568.0,3176.0,2243.0,16690.0,8.0,17857.0,1504.0,56.0,56810.0,1931.0,728.0,3628.0,347398.0,255.0,11.0,3982.0,3100.0,335882.0,70161.0,24.0,116.0,2391.0,235772.0,550.0,11190.0,8309.0,54601.0,42.0,135.0,70.0,257154.0,1154.0,1622670.0,2408.0,918.0,24582.0,371.0,227.0,60.0,,25.0,166.0,1097.0,168.0,83.0,989.0,18.0,4272.0,2141.0,133521.0,279.0,920.0,602.0,665.0,16407.0,563.0,30642.0,2876.0,1616.0,11289.0,3741.0,65856.0,944.0,238.0,9998.0,716.0,14422.0,11.0,3743.0,487.0,20580.0,2.0,7406.0,1468.0,1048.0,927.0,8113.0,704.0,3990.0,115754.0,24.0,45064.0,3040.0,648.0,1032.0,33188.0,5915.0,19.0,814.0,2366.0,1821.0,865.0,8322.0,762.0,4597.0,943.0,11.0,764.0,35244.0,552.0,65393.0,75.0,2976.0,1594.0,509.0,101.0,16613.0,448.0,494.0,621.0,212.0,2270.0,1015.0,332.0,16.0
2020-05-24,35.0,1065.0,45.0,141.0,7839.0,31616.0,441.0,22271.0,84095.0,141.0,201.0,16581.0,,7245.0,603.0,135.0,1214.0,7770.0,212.0,21175.0,3424.0,10926.0,327.0,2738.0,3164.0,33610.0,133.0,92.0,84688.0,1934.0,1433.0,11159.0,29485.0,12063.0,9138.0,144921.0,1804.0,229858.0,21302.0,21326.0,862.0,1915.0,22583.0,8957.0,178570.0,6683.0,7093.0,14035.0,43714.0,156827.0,7109.0,138845.0,325.0,36756.0,1141.0,30623.0,6579.0,3275.0,2244.0,16720.0,8.0,18070.0,1509.0,56.0,57092.0,1941.0,730.0,3634.0,363211.0,265.0,11.0,4122.0,3189.0,344481.0,72560.0,24.0,116.0,2401.0,235400.0,552.0,11206.0,8309.0,56349.0,42.0,191.0,86.0,259559.0,1154.0,1643238.0,2433.0,930.0,24639.0,380.0,237.0,69.0,,25.0,166.0,1114.0,194.0,83.0,998.0,18.0,4469.0,2297.0,135701.0,279.0,920.0,602.0,665.0,16439.0,563.0,30653.0,2878.0,1623.0,11360.0,3756.0,68620.0,1121.0,250.0,10582.0,717.0,14422.0,11.0,3950.0,487.0,20986.0,2.0,7433.0,1469.0,1051.0,935.0,8306.0,708.0,3992.0,119959.0,27.0,45236.0,3042.0,675.0,1038.0,33459.0,6263.0,19.0,832.0,2376.0,1823.0,958.0,8531.0,763.0,4890.0,945.0,11.0,769.0,36198.0,604.0,69102.0,75.0,3047.0,1594.0,509.0,101.0,17265.0,527.0,582.0,707.0,222.0,2270.0,1030.0,334.0,16.0
2020-05-25,35.0,1065.0,45.0,141.0,8068.0,31960.0,441.0,22750.0,84102.0,141.0,203.0,16623.0,,7417.0,682.0,137.0,1286.0,7770.0,222.0,21981.0,3760.0,11183.0,336.0,3100.0,3261.0,35585.0,133.0,92.0,85700.0,2135.0,1468.0,11193.0,30307.0,12615.0,9171.0,145279.0,1804.0,230158.0,21967.0,21631.0,865.0,1983.0,23615.0,9004.0,179002.0,6808.0,7147.0,14319.0,45465.0,157814.0,7118.0,145380.0,326.0,37355.0,1182.0,30788.0,6599.0,3275.0,2244.0,16734.0,8.0,18283.0,1511.0,56.0,57342.0,1947.0,731.0,3826.0,374898.0,265.0,11.0,4271.0,3260.0,353427.0,74795.0,24.0,116.0,2406.0,236259.0,556.0,11225.0,8352.0,57705.0,42.0,191.0,106.0,261184.0,1154.0,1662302.0,2433.0,951.0,24698.0,390.0,237.0,69.0,,25.0,166.0,1119.0,209.0,101.0,1004.0,18.0,4632.0,2297.0,137724.0,279.0,920.0,602.0,666.0,16459.0,655.0,30663.0,2882.0,1635.0,11387.0,3771.0,71105.0,1177.0,256.0,11173.0,717.0,15073.0,12.0,4189.0,531.0,21245.0,2.0,7532.0,1469.0,1051.0,937.0,8503.0,711.0,3993.0,123979.0,27.0,45445.0,3042.0,687.0,1038.0,33843.0,6660.0,19.0,841.0,2423.0,1824.0,1063.0,8969.0,763.0,5044.0,951.0,11.0,787.0,37144.0,652.0,73997.0,75.0,3130.0,1689.0,509.0,101.0,17967.0,542.0,655.0,735.0,237.0,2468.0,1059.0,334.0,16.0
2020-05-26,35.0,1066.0,45.0,148.0,8344.0,32343.0,441.0,23165.0,84103.0,141.0,206.0,16651.0,,7604.0,772.0,139.0,1348.0,8118.0,253.0,23003.0,3954.0,11447.0,339.0,3100.0,3333.0,36751.0,139.0,92.0,86636.0,2238.0,1520.0,11227.0,31086.0,13215.0,9366.0,145555.0,1804.0,230555.0,22575.0,22074.0,877.0,2042.0,24264.0,9050.0,179364.0,7117.0,7305.0,14669.0,47207.0,158762.0,7133.0,151767.0,327.0,37355.0,1319.0,31007.0,6628.0,3358.0,2244.0,16757.0,8.0,18429.0,1513.0,56.0,57455.0,1963.0,732.0,3976.0,391222.0,266.0,11.0,4403.0,3324.0,362342.0,76726.0,24.0,116.0,2416.0,236769.0,564.0,11265.0,8364.0,59151.0,42.0,208.0,121.0,265227.0,1154.0,1681212.0,2460.0,956.0,24735.0,390.0,262.0,71.0,,25.0,169.0,1140.0,213.0,101.0,1029.0,18.0,4848.0,2545.0,139511.0,759.0,920.0,605.0,666.0,16497.0,806.0,30678.0,2892.0,1639.0,11428.0,3793.0,74560.0,1211.0,261.0,11831.0,717.0,15264.0,12.0,4401.0,569.0,21584.0,2.0,7577.0,1469.0,1051.0,939.0,8697.0,718.0,3995.0,129751.0,27.0,45578.0,3045.0,700.0,1047.0,34440.0,7136.0,19.0,845.0,2477.0,1834.0,1174.0,9304.0,763.0,5356.0,952.0,11.0,789.0,38059.0,671.0,77961.0,77.0,3161.0,1711.0,509.0,101.0,18756.0,586.0,701.0,754.0,249.0,2468.0,1077.0,334.0,16.0
2020-05-27,35.0,1066.0,45.0,161.0,8733.0,32876.0,441.0,23851.0,84106.0,141.0,206.0,16651.0,,7619.0,886.0,139.0,1471.0,8373.0,281.0,24104.0,4145.0,11728.0,346.0,3100.0,3333.0,38292.0,139.0,92.0,87508.0,2319.0,1594.0,11275.0,31969.0,13920.0,9633.0,145746.0,1805.0,231139.0,23267.0,22473.0,884.0,2109.0,25937.0,9086.0,179717.0,7303.0,7537.0,15049.0,48947.0,158762.0,7139.0,158333.0,327.0,38103.0,1469.0,31292.0,6692.0,3446.0,2244.0,16793.0,8.0,18594.0,1515.0,132.0,57592.0,1974.0,735.0,4146.0,411821.0,266.0,11.0,4568.0,3397.0,370680.0,78541.0,24.0,116.0,2435.0,237906.0,569.0,11344.0,8383.0,61227.0,42.0,210.0,121.0,267240.0,1154.0,1699933.0,2460.0,984.0,24803.0,390.0,292.0,71.0,,25.0,171.0,1161.0,227.0,101.0,1050.0,18.0,5135.0,2659.0,141591.0,759.0,1057.0,613.0,667.0,16515.0,806.0,30678.0,2903.0,1647.0,11480.0,3816.0,78023.0,1245.0,272.0,12456.0,718.0,15723.0,12.0,4640.0,571.0,21584.0,2.0,7601.0,1471.0,1051.0,939.0,8857.0,720.0,4001.0,135905.0,28.0,45768.0,3054.0,715.0,1048.0,35088.0,7768.0,19.0,845.0,2556.0,1840.0,1320.0,9576.0,763.0,5356.0,955.0,12.0,803.0,38956.0,702.0,82289.0,99.0,3253.0,1731.0,509.0,101.0,19666.0,612.0,731.0,782.0,255.0,2697.0,1116.0,334.0,16.0
2020-05-28,35.0,1079.0,45.0,179.0,8915.0,33249.0,441.0,24538.0,84106.0,141.0,206.0,16719.0,,7629.0,1042.0,150.0,1618.0,9009.0,317.0,25366.0,4348.0,12131.0,349.0,3563.0,3444.0,40321.0,140.0,92.0,88501.0,2431.0,1662.0,11300.0,32532.0,14689.0,10052.0,149071.0,1805.0,231732.0,24112.0,22825.0,900.0,2194.0,27403.0,9140.0,180458.0,7303.0,7725.0,15588.0,50914.0,160979.0,7150.0,165799.0,327.0,38471.0,1530.0,31596.0,6743.0,3553.0,2245.0,16872.0,8.0,18791.0,1520.0,149.0,57849.0,1983.0,738.0,4346.0,438238.0,269.0,11.0,4759.0,3486.0,379051.0,80185.0,24.0,116.0,2462.0,238564.0,569.0,11402.0,8401.0,64028.0,42.0,210.0,121.0,269127.0,1154.0,1721750.0,2485.0,1000.0,24841.0,390.0,292.0,73.0,,25.0,172.0,1168.0,233.0,203.0,1076.0,18.0,5457.0,2832.0,143849.0,759.0,1057.0,625.0,670.0,16543.0,806.0,30713.0,2906.0,1656.0,11512.0,3841.0,81400.0,1327.0,279.0,13036.0,718.0,16068.0,13.0,4752.0,571.0,22382.0,2.0,7643.0,1473.0,1068.0,941.0,8997.0,728.0,4008.0,141779.0,31.0,45950.0,3065.0,726.0,1048.0,35727.0,8387.0,19.0,847.0,2641.0,1851.0,1443.0,9932.0,763.0,5356.0,955.0,12.0,811.0,39858.0,755.0,86943.0,105.0,3348.0,1828.0,509.0,101.0,20793.0,656.0,831.0,812.0,278.0,2914.0,1194.0,334.0,16.0
2020-05-29,35.0,1082.0,45.0,179.0,9302.0,33860.0,442.0,25216.0,84123.0,141.0,224.0,16804.0,,7732.0,1212.0,150.0,1745.0,9820.0,329.0,26688.0,4607.0,12531.0,355.0,3563.0,3513.0,42844.0,140.0,92.0,89407.0,2613.0,1722.0,11354.0,33170.0,15406.0,10449.0,149668.0,1805.0,232248.0,25184.0,23155.0,917.0,2278.0,29240.0,9196.0,181196.0,7616.0,7896.0,16634.0,52907.0,162120.0,7173.0,173763.0,327.0,38571.0,1558.0,31946.0,6776.0,3656.0,2245.0,16987.0,8.0,18982.0,1520.0,160.0,58061.0,2005.0,746.0,4521.0,465166.0,273.0,11.0,4989.0,3647.0,387623.0,81766.0,24.0,116.0,2485.0,239228.0,575.0,11441.0,8411.0,66457.0,42.0,224.0,122.0,271222.0,1154.0,1747087.0,2499.0,1022.0,24876.0,405.0,423.0,77.0,,25.0,172.0,1172.0,234.0,273.0,1099.0,18.0,5873.0,2833.0,146668.0,759.0,1057.0,625.0,671.0,16594.0,994.0,30745.0,2909.0,1662.0,11593.0,3841.0,84627.0,1369.0,279.0,13659.0,719.0,16531.0,13.0,4886.0,587.0,23204.0,2.0,7714.0,1473.0,1071.0,941.0,9134.0,730.0,4012.0,148285.0,33.0,46126.0,3076.0,759.0,1064.0,36476.0,8731.0,19.0,847.0,2750.0,1859.0,1584.0,10382.0,764.0,5436.0,955.0,12.0,816.0,40764.0,874.0,90638.0,118.0,3429.0,1828.0,509.0,101.0,22082.0,698.0,968.0,829.0,287.0,2914.0,1226.0,335.0,16.0
2020-05-30,35.0,,,179.0,9855.0,34366.0,442.0,25773.0,84128.0,141.0,224.0,16851.0,,7762.0,1401.0,152.0,1888.0,10423.0,413.0,28236.0,4739.0,13018.0,359.0,3807.0,3554.0,44608.0,140.0,92.0,90179.0,2665.0,1748.0,11381.0,33896.0,16201.0,10793.0,151496.0,1806.0,232664.0,26192.0,23571.0,964.0,2517.0,30967.0,9230.0,181482.0,7768.0,8098.0,17224.0,55262.0,163103.0,7185.0,182143.0,327.0,38571.0,1620.0,32203.0,6826.0,3706.0,2246.0,17012.0,8.0,19133.0,1521.0,174.0,58186.0,2025.0,757.0,4800.0,498440.0,280.0,11.0,5246.0,3718.0,396575.0,83384.0,24.0,117.0,2494.0,,581.0,11468.0,8411.0,69496.0,42.0,232.0,122.0,272826.0,1154.0,1770384.0,2513.0,1047.0,24929.0,421.0,483.0,84.0,,25.0,173.0,1191.0,244.0,279.0,1122.0,18.0,6179.0,2966.0,148950.0,759.0,1057.0,626.0,671.0,16638.0,994.0,30762.0,2915.0,1670.0,11633.0,3867.0,87512.0,1459.0,283.0,14525.0,719.0,16908.0,13.0,5094.0,587.0,23204.0,2.0,7780.0,1473.0,1076.0,943.0,9267.0,734.0,4016.0,155671.0,43.0,46257.0,3081.0,759.0,,37113.0,9592.0,19.0,853.0,2799.0,1865.0,1865.0,10858.0,764.0,5904.0,956.0,14.0,821.0,41658.0,962.0,94858.0,130.0,3535.0,1916.0,509.0,101.0,23449.0,758.0,1063.0,852.0,310.0,3194.0,1250.0,335.0,16.0
2020-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
