text;duration
David Luiz;12:50
#elconquis22;12:45
#LazosCarmenSevilla;12:45
#BorbonesALaFrontera;11:45
Marcos Llorente;11:40
Juve;11:15
#1DOnlineConcertStayAtHome;10:00
Masip;10:00
#DíaMundialdelaTapa;09:55
Margarita Robles;09:45
Pablo Alborán;09:40
Arias;09:35
#FelizJueves;09:30
#PSPlusStarWars;09:20
#TuPS5enChollometro;09:15
#PokemonPresents;09:10
#ReliSumaMas;09:05
#LaCasaFuerteUH;08:55
Juan Carlos Unzué;08:50
Lidia Falcón;08:50
Pokémon;08:50
#Maracanamtmad7;08:45
#SinCienciaNoHayFuturo;08:45
Macarena Olona;08:45
#FelizMiercoles;08:25
Joao;08:25
Isabel la Católica;08:15
#EibarAthletic;08:05
Gandalf;08:05
#ECOaudio;08:00
#PcComponentesIsOnFire;08:00
Tezanos;08:00
José Saramago;07:55
#SuboDeNivelConPcComponentes;07:45
Anne Carson;07:45
iPhone;07:45
Vera Lynn;07:45
Bolton;07:40
Napoli;07:40
#MdTFernandoVII;07:35
Pekín;07:35
Correos;07:20
Nolito;07:20
#UltraderechaViolenta;07:15
Yola;07:15
#miércoyes;07:10
#OsasunaAtleti;07:05
Madrid Central;07:05
#FirstDates17J;06:55
Sinnoh;06:45
Victoria Federica;06:45
Nací;06:40
Lodi;06:15
Paul McCartney;06:15
snap;06:15
Antunes;06:05
Arsenal;06:05
Messi;06:00
The Killers;06:00
#DespuésDeAplaudir;05:50
#MisterUnderdog1;05:50
INFP;05:50
#DíaDeLaGastronomíaSostenible;05:45
Laura Borràs;05:45
#EscardiBanpresto;05:40
Chelsea;05:40
el cis;05:40
Cristina Cubero;05:20
Guardiola;05:20
#JuevesDeArquitectura;05:15
#TercerSectorEsencial;05:15
Ederson;05:15
Skolae;05:15
#AndaLevantaJ18;05:10
#Orgullo2020;05:10
#Bipolar2020;05:05
#KilosDeSolidaridad;05:05
ricky martin;05:05
#PostOT18J;05:00
Edgy;05:00
Charmander;04:55
Hospital de Parla;04:55
Raoul;04:50
Morata;04:40
La CEOE;04:30
Las UCI;04:30
#SpainForSure;04:25
#VamosASalir;04:25
Ander Herrera;04:25
ENFJ;04:25
#HugoEnYu;04:20
Carmen Sevilla;04:15
Dumbledore;04:15
Miguel Ángel Blanco;04:15
Arcanine;04:10
Cyberpunk 2077;04:10
#TheLastofUsPart2;04:05
Mt 6;04:05
#CoronavirusARV;04:00
sarri;03:55
Danilo;03:50
Maneater;03:50
#18Junio;03:45
#ROADTOKINGDOM;03:45
7% del PIB;03:45
johto;03:45
#HugoEsYasss;03:40
#MdT4Final;03:40
#CoppaItalia;03:35
#Madrileñofobia;03:35
#TwitchStreamers;03:30
DACA;03:30
Manuela Fundación;03:30
pentagon;03:30
#Guerreras;03:25
El Sadar;03:25
#JisooDeservesBetter;03:20
Abalde;03:20
Belle Delphine;03:20
#FiscALIANZA;03:15
#LuimeliaSinIntimidad;03:10
#MaialenEsYasss;03:10
#OkPlayzAnaju;03:10
Lamar;03:10
Santa Paula;03:10
#FOALIVE;03:05
#plusladoluminoso;03:05
Koke;03:05
#cabrapasao22;03:00
#stopcorrupción;03:00
#SuperligaOrangeLoL2;03:00
INTJ;03:00
The Boyz;03:00
#DebtDoesntGreen;02:55
Eloy Valero;02:55
Mangala;02:55
Gattuso;02:50
Granger;02:50
Oneus;02:50
Quemar;02:50
#AdivinaVuelve;02:45
#KyerooCuisineCompanion;02:45
#ElChiringuitoDeMega;02:40
#FreezeoutSeries888;02:40
#momentoOH;02:40
#plusladooscuro;02:40
#TheLastOfUsParteIIYaEstáAquí;02:40
Costello;02:40
Día 18;02:40
Giménez;02:40
Laprovittola;02:40
#LazosDeSangre;02:35
#ZackSnydersJusticeLeague;02:35
Tavares;02:35
Salchichón;02:30
Soler;02:30
garitano;02:25
Unzue;02:25
What Greek Deity Favours You;02:25
#RayoFuenla;02:20
copa italia;02:20
kikos;02:20
#LigaEndesa;02:15
Buffon;02:15
#16Personalities;02:10
#CuandoEstésAquí;02:10
#ERCRacistaeHipócrita;02:10
#FirstDates18J;02:10
Alavés;02:10
Bousselham;02:10
Dybala;02:10
Llull;02:10
pulisic;02:10
#HuescaMirandés;02:05
#losdesayunos;02:05
#sesiondecontrol;02:05
Copa de Italia;02:05
Depressed;02:05
Leipzig;02:05
llórente;02:05
Mirandés;02:05
Nápoles;02:05
Savic;02:05
Ziyech;02:05
#AfterWorkHugo;02:00
Arcadi Espada;02:00
David Gil;02:00
Jaehyun;02:00
La Comisión Europea;02:00
La ELA;02:00
#MercadoCentral;01:55
Facu;01:55
Joselu;01:55
La Abogacía del Estado;01:55
#LatreNaranjoEH;01:50
#ProtégeteDelOdio;01:50
#RealMadridValencia;01:50
#TiempoPaOlvidar;01:50
#ViajaSeguroConMondo;01:50
Boruto;01:50
Día Mundial de la Tapa;01:50
Enric Gallego;01:50
Jagoba;01:50
Kent;01:50
Roma y Liverpool;01:50
Zurutuza;01:50
#BeyondTheOutbreak;01:45
#FreeCodeFridayContest;01:45
#LaCasaFuerte3;01:45
#LilianaSeQueda;01:45
#PremiosFugaz;01:45
#TesorosLaBola;01:45
Matallanas;01:45
The Times;01:45
#AlavesRealSociedad;01:40
#escolacontagiadatv3;01:40
Esclerosis Lateral Amiotrófica;01:40
Maranello;01:40
#Unzué;01:35
Cádiz;01:35
camps;01:35
NO VALE MENTIR;01:35
Radio Futura;01:35
#BautistaTorrojaEH;01:30
#IdeandoMarketing;01:30
#Pasapalabra25;01:30
EA Play;01:30
Impuesto de Sucesiones;01:30
Sergio Álvarez;01:30
El Atleti;01:25
Hazard y Benzema;01:25
Karchez;01:25
Werner;01:25
Ana Pastor;01:20
Carroll;01:20
Carvajal;01:20
Congreso;01:20
Januzaj;01:20
Sáenz de Santamaría;01:20
#TheLastofUsPartII;01:15
#WinamaxEstafa;01:15
Audios;01:15
Captain Tsubasa;01:15
Junco;01:15
Lo de Llorente;01:15
Randolph;01:15
#FeriaCiencia20;01:10
#mciars;01:10
Ansu Fati;01:10
depor;01:10
Fonteta;01:10
Marquitos;01:10
Pop con Ñ;01:10
VARdebebas;01:10
Zaldua;01:10
#StopLeyCelaa;01:05
#sushi;01:05
Charizard;01:05
Héctor Herrera;01:05
Kondogbia;01:05
Level Europe;01:05
Timo;01:05
Varane;01:05
#EVENTOVeneno2;01:00
