text;duration
#Anomymous;14:50
#CanalOT2J;14:35
Vicente Vallés;13:50
#conquis20;13:20
#BlackOutTuesday;13:10
#MasterChef;12:30
#felizlunes;11:10
Leticia Sabater;10:40
#calminkirkland;10:05
#VuelveelFutbolOrange;10:05
#FelizMartes;10:00
Casa Blanca;09:45
#MarlaskaDimisionYa;09:40
#VisAVisEnFOX;09:40
#fachaqueveofachaquefancameo;09:35
#HarryPotterLEGOYFnac;09:30
#lesdelhoqueitv3;09:25
Juan Antonio;09:25
Epstein;09:20
Estados Unidos;09:00
Tomelloso;08:55
#VoxIsNotSpain;08:50
Carlos Sastre;08:35
#quierounredminote9pro;08:30
Irene Montero;08:30
Caparrós;08:25
#SpainDoesNotSupportTrump;08:20
#paro;08:15
#SorteoValhalla;08:15
#PRIDE2020;08:05
#APropósitoDeSV;08:00
EEUU;08:00
#LaLlamadaDePcComponentes;07:50
Lea Michele;07:50
#Anonymuos;07:40
Maxim Huerta;07:40
#BienvenidoJunio;07:25
#KillingEve;07:20
#cabrapasao20;07:15
Morgan Freeman;07:15
Preparada;07:15
#canalot1j;07:05
Avicii;07:05
Albert;07:00
Ana Milan;06:55
Drogado;06:50
Moltres;06:40
V de Vendetta;06:40
#IreneCierraAlSalir;06:15
Keita Baldé;06:15
Vaticano;06:15
Fani;06:05
Carlos Herrera;06:00
Lady Di;06:00
#BlakeLivesMatter;05:55
Perreando;05:55
#IllaEscuchanos;05:50
#PizzaGate;05:50
Congo;05:50
#FelipeVI;05:40
Aldi;05:40
Alvia;05:35
#IreneMonteroVeteYa;05:30
Giants;05:30
Leire;05:30
#PorFinLuimelia;05:25
Borracho;05:25
#JusticiaPorDani;05:20
Antifa;05:20
Nekane;05:20
#2Junio;05:15
Amin;05:15
María Jesús Montero;05:15
Wes Unseld;05:15
#otdirecto2j;05:10
Michael Jackson;05:10
Isma;05:00
Madrid Central;05:00
#DictatorTrump;04:55
#plenocan;04:55
#sèriesRAC1;04:55
#AndaLevantaM2;04:50
Cogiendo;04:50
Schindler;04:45
Sony;04:45
#FelizSemana;04:40
Ana Mato;04:40
Galar;04:40
María Pombo;04:35
#DonarEsAmar;04:30
#SeguridadSocial;04:30
Jefferson;04:30
Vadillo;04:30
CNMC;04:25
Joana;04:25
#PokemonEspadaEscudo;04:20
Dalas;04:20
Warner;04:20
Durmiendo;04:15
george floyd;04:15
La Fórmula 1;04:15
#ChiringuitoPúblico;04:10
Delaney;04:10
Directora General;04:10
El Mundo Today;04:10
Gerona;04:10
#zapeando1607;04:05
#VisAVisElOasis;04:00
#yoveosálvame;03:55
Saray;03:55
#AR2J;03:50
#YoApoyoAMarlaska;03:50
Evan Peters;03:50
Paul Walker;03:50
Regis;03:50
#LaCafeteraConsensoMínimo;03:40
