text;duration
#EnCuarentena;17:15
Hola Ana Rosa;15:55
#PedroElEnterrador;14:35
#Veneno;14:15
MUCHO SALSEO PERO MUCHO;13:00
#AskJavy2;12:25
#BillieEilishisoverparty;12:05
#Cienciavision2020;12:00
#giandara29m;11:40
Anuel;11:25
#L6Njuntosvenceremos;11:05
Aló Presidente;11:05
El PNV;11:05
#EnCasaConDeluxe;11:00
#LaLigaSantanderFest;11:00
#FelizDomingo;10:55
#WeLoveLouis;10:55
#EnCasitaConChollometro;10:35
Portugal;09:40
Bad Bunny;09:35
NieR;09:10
#coacfinados;09:00
#horadelplaneta;09:00
Chato Galante;09:00
Estrella Galicia;09:00
Holanda;09:00
#encasaconvivalavida;08:45
Domingo de Pasión;08:45
Emilio Lledó;08:40
#EsteVirusLosParamosUnidos;08:35
#FelizSabado;08:35
Irene Montero;08:35
Adara;08:25
Amancio Ortega;08:25
MIGUEL HERNÁNDEZ;08:20
#EnCasaConAceryPcComponentes;08:10
#WWEenGol;07:50
Unión Europea;07:50
Día 15;07:45
Karol G;07:35
#PermisoRetribuidoRecuperable;07:30
Terence Hill;07:30
#GobiernodeChapuzas;07:25
Felicidades Amancio;07:15
#QuedOTEnCasa28M;07:10
Hesse;07:10
Cuarto Milenio;07:00
#CeroIngresosCeroImpuestos;06:55
cospedal;06:50
#CambioDeHora;06:45
#ElDomingoTodosConLaRojiblanca;06:45
Becky G;06:40
Yolanda Díaz;06:30
#BlogosDeOro;06:25
#StayAtHomeGP;06:20
Anabel Alonso;06:20
Países Bajos;06:20
Sara Bravo;06:20
#EnCasaConPcComponentes;06:15
#liarlapardo77;06:15
#Giandara28M;06:10
#HEROESMAT;06:10
#PayasasDel29;06:10
José Luis Capón;06:10
Cuarentena Questions;06:05
Gobierno de Concentración;06:05
Steven Universe;06:05
#VamosJuanTNT;06:00
Día 17;06:00
#CUARENTENA29M;05:50
Clara Serra;05:50
Mundo Today;05:50
miguel lacambra;05:45
Ben Yedder;05:35
S.A.;05:35
Troles;05:35
Cesaro;05:25
Garantía;05:25
#hsm2;05:20
PSOE de Madrid;05:20
#doctorenalaska;05:15
Replicant;05:10
#rosavientos;05:05
María Jesús Montero;05:05
#prometo;04:55
#RegresoAlFuturo;04:50
Amin;04:50
Freddie Mercury;04:40
#EnCasaConDuaLipa;04:35
Ministra de Trabajo;04:35
#동민_볼때마다_심장아파_필요해_도움이;04:30
