text;duration
Borja Iglesias;17:00
#NoQuieroPremiosDeLadrones;15:00
#OTGala12;14:10
#canalot4j;12:30
#FelizJueves;12:30
#GalaOT12;12:30
#elconquis20;12:10
#OTDirecto4J;12:00
Nacho Vidal;12:00
#YoigoEsInfinito;10:55
La Manada;10:20
#NintenderosIGPokemonEX;09:55
#diamundialdelabicicleta;09:50
#KpopDoesNotUnderstandUngaUnga;09:40
SUELTA LA SOPA CON INICIALES;09:35
sergio ramos;09:25
Dirección General;09:05
#blacklifematters;08:40
#Spanishlivesmatter;08:40
Flavio;08:35
Pablo Motos;08:35
Trump;08:30
Miki;08:25
Financial Times;08:15
#felizmiercoles;08:10
IVA del 19% al 16%;08:10
#4Junio;08:05
Ignacio Carnicero;08:00
Marlaska;08:00
Recycled J;07:55
#HuelgaLIDL;07:45
Aron Piper;07:45
Gobierno de Aragón;07:35
Sochi;07:35
#AOT129SPOILERS;07:30
#MaracanaMtmad5;07:30
Cake Minuesa;07:30
Francia y Portugal;07:30
Transportes;07:25
Drew Brees;07:20
el ine;07:15
The Outer Worlds;07:15
Bella Thorne;07:00
Abascal;06:55
El 5G;06:55
#JuevesDeArquitectura;06:40
Darwin;06:35
#EscudoMunicipal;06:30
#무엇이든그려드립니다;06:25
#latourlivee;06:15
El BCE;06:15
#BlackOutTuesday;06:10
#MinecraftSwitchCRF;06:10
Cepeda;06:10
Madeleine McCann;06:10
#PremiosPrincesadeAsturias;06:00
#unahoraconiker;06:00
#BayYanlışFOXta;05:55
Anaju;05:55
#mdtanacronopete;05:50
EEUU;05:50
#movimientomanzana;05:45
#SVFinal2;05:45
#TwitterHuelva;05:45
Ari Aster;05:35
Jungkook;05:35
Melania;05:35
El Prado;05:30
Princesa de Asturias;05:30
Sabina;05:25
Higuain;05:20
#OTChat12;05:15
#SoloSiEsSi;05:15
Juanma Linares;05:15
#IIIRepúblicaVital;05:10
#DesafíaLosLímites;05:05
Samantha;05:05
#AmorLibreLuimelia;05:00
#ecommerceconf20;05:00
Franco y Hitler;05:00
Pastora;05:00
Sumo y Eterno Sacerdote;04:55
#AndaLevantaJ4;04:50
El 5,2%;04:50
NIA GANADORA;04:50
#miplatoparaiso;04:45
#KpopSayStopManadas;04:40
#MuéveteEnBici;04:40
#HugoSoloContraTodos;04:35
Gregorio Marañón;04:35
#Fugaces;04:30
#JusticiaPatriarcal;04:30
Lagarde;04:30
#REinventa_;04:25
Varoufakis;04:25
#blacklivesmattter;04:20
#EquiparacionSalarial;04:20
#OTDirecto3J;04:20
sega;04:20
#MercadoCentral175;04:15
Ramón Martínez;04:15
Día 4;04:10
Maialen;04:10
Natalia;04:10
#cabrapasao20;04:05
#DaysOfPlay;04:05
Game Gear Micro;04:05
#FachaQueVeoFachaQueFancameo;04:00
Chelsea;04:00
#seroprevalencia;03:55
Diego Costa;03:55
Mateu Lahoz;03:55
Brees;03:50
Extremoduro;03:50
Mono;03:50
Aitana y Cepeda;03:45
Carta al PSOE;03:45
Tiananmen;03:45
#DíaMundialDelMedioAmbiente;03:40
#DonarEsAmar;03:40
#NeveraDeCuarentena;03:40
Paco Roig;03:40
#NachoVidal714;03:35
Bettoni;03:35
Pepe Reina;03:35
Sáhara;03:35
DAO de la Guardia Civil;03:30
Más Madrid y Podemos;03:30
The British Medical Journal;03:30
#PSPlusUFC;03:25
Ana Julieta;03:25
Barajas;03:25
Ruth Toledano;03:25
#EXPOSEANTIFA;03:20
Overcooked;03:20
Recycled;03:20
#IdoiaLehendakari;03:15
#LosDesayunos;03:15
Kevin;03:15
kun agüero;03:15
#BayYanlıs;03:10
Madeleine;03:10
Ruth;03:10
#VoxIsNotSpain;03:05
Panic;03:05
Plan de Empleo;03:05
#LaCafeteraSTOPRacismo;03:00
#misitiomiparaiso;03:00
Sanidad de Madrid;03:00
Catedral de Sevilla;02:55
Eisner;02:55
Loki;02:55
Sam y Mai;02:55
Zozulya;02:55
#AR4J;02:50
#TransformaciónJusta;02:50
Aduanas de Barajas;02:50
Hugo y Eva;02:50
FINALISTA;02:45
PENTAGON;02:40
Podesta;02:40
Rocío Monasterio;02:40
#BLUEFALL;02:35
#elrOTllo20;02:35
Cobos;02:35
#BlueLivesMatter;02:30
#FirstDates4J;02:30
#huelga;02:30
Pulisic;02:30
Radioactive;02:30
SI LO DIGO;02:30
#jobinterview;02:25
#R6SpainNationals;02:25
#TodoEsMentira4J;02:25
Penoso;02:25
#RadioSpainRP4J;02:20
#REinventaElSistema;02:20
Ocampos;02:20
Ramiro;02:15
#4DeJunio;02:10
#aruseros382;02:10
Geoff Johns;02:10
POR ERROR;02:10
#AdaraSiempreContigo;02:05
Marina Pollán;02:05
Vuelve la NBA;02:05
Draft;02:00
El Financial Times;02:00
El Liverpool;02:00
Fiscalía alemana;02:00
Footters;02:00
La Delegación;02:00
Le Normand;02:00
Sáhara Occidental;02:00
Victoria Federica;02:00
Javier Pérez Royo;01:55
La Inspección;01:55
Sam y Fla;01:55
Trumpito;01:55
Portugal y Francia;01:50
Asador Guadalmina;01:45
Timo;01:40
#eficienciaenergética;01:35
#FascismoCierreAlSalir;01:35
#OT2020;01:35
#TesorosDirectísimo;01:35
Benfica;01:35
Chica Sobresalto;01:35
Íñigo Errejón;01:35
Nuevo Londo;01:35
Pérez Royo;01:35
the boyz;01:35
La NBA;01:30
Sergi Roberto;01:30
#LaFuerzaDeLaSolidaridad;01:25
#SVCaminoALaFinal;01:25
Mai y Sam;01:25
#WorldEnvironmentDay;01:20
Armageddon;01:20
Delegación del Gobierno;01:20
Honda;01:20
Jueves 4;01:20
#CristinaDabizArévaloEH;01:15
#LRMorris;01:15
Ana Oramas;01:15
Balaídos;01:15
DEATH OF A BACHELOR;01:15
Ussía;01:15
#CarmonaPeñaEH;01:10
#FugitivaNova4Jun;01:10
Putin;01:10
Still With You;01:10
#FirstDates3J;01:05
#LaestirpedelosLibros;01:05
#LaManada;01:05
lay all your love on;01:05
Rozalén;01:05
#fugitivanova3jun;01:00
#gala12OT;01:00
Flamantha;01:00
Klopp;01:00
#EsDeLidl;00:55
David Ayer;00:55
Economía Circular;00:55
The Witcher 3;00:55
#ArchivosdelMiedo;00:50
Famous;00:50
#CCOOHuelgaLidl;00:45
#Supervivientes2020;00:45
Barei;00:45
Blazers;00:45
Mount;00:45
#StillWithYou;00:40
delaossa;00:40
La Legión;00:40
Natalia Jiménez;00:40
Werner;00:40
agenda urbana y arquitectura;00:35
guille milkyway;00:35
Interior;00:35
Pozoblanco;00:35
Senado;00:35
#lanoche24h;00:30
#unlabaruparavox;00:30
#VolverAMiAnne;00:30
Ley Montoro;00:30
Raze;00:30
Ziyech;00:30
#BlackLivesMatter;00:25
#bluelivesmatters;00:25
#CanalOT3J;00:25
Famalicao;00:25
Gustabo;00:25
John Boyega;00:25
Johns;00:25
Kostic;00:25
lampard;00:25
los ayuntamientos;00:25
pablo lopez;00:25
#JorgeGanador;00:20
#spaindoesnotsupporttrump;00:20
Ariadna;00:20
Purgar la Guardia Civil;00:20
Werder Bremen;00:20
yoigo;00:20
#CoronavirusARV;00:15
#dianacionaldeldonante;00:15
#ElChiringuitoDeMega;00:15
Alfonso Ussía;00:15
Director General;00:15
Gala 0;00:15
Nana del Mediterráneo;00:15
operación triunfo;00:15
tom hiddleston;00:15
tondela;00:15
Unos 1.400;00:15
#HugoGanador;00:10
#LunaLlena;00:10
con yoigo;00:10
Edurne;00:10
Iñaqui Carnicero;00:10
Logan Paul;00:10
Carnicero;00:05
Donald Trump;00:05
El Gobierno de Aragón;00:05
eva y hugo;00:05
Feliz Jueves;00:05
Ferre;00:05
SALVAR JORGE al 25696;00:05
