text;duration
#OTDirecto15F;19:35
#TdelDescuento15F;15:40
#TCMS6;13:30
#COAC2020C6;12:50
#TentacionesDBTFinal1;12:45
#MilenioLive;12:10
#CanValentínEnDivinity;11:40
#ValenciaAtleti;11:25
Stuani;11:25
Guardiola;11:20
Ferrán Torres;10:30
ferran;10:20
#FelizSabado;10:10
San Lúcar;09:50
#CancerInfantil;09:20
#laisla6mesesdespués;09:20
Pepón Nieto;09:10
#copaacb;09:05
#laschicasdelcable5;09:05
Batman;08:40
#MataroEsMkt;08:25
Manchester City;08:25
#frontfest20;08:10
#NBARisingStars;07:55
Sonic;07:55
#JapanWeekendMadrid;07:45
#animalcrossingamor;07:40
#loveafk;07:25
#debatedelastentaciones;07:20
#felizdiadesanvalentin;07:20
#felizviernesatodos;07:20
#LaEspañaQueQueremos;07:20
#ValentinesDay;07:05
Cáritas;07:00
#diamundialdelaradio;06:50
#mgp2020;06:45
Hopper;06:40
San Valentín;06:40
#15FYovoyFijezaya;06:35
Thomas;06:30
#BarçaGetafe;06:25
#ResultadoAEA;06:20
#VivaLaVida271;06:20
#DiaDeLosEnamorados;06:15
#strangerthings4;06:10
#QuimeraTourAlicante;06:00
#FelizSanValentin;05:55
#GlobalPowerPlatformBootcamp;05:55
#LaCasaDelFútbol;05:55
#DespertéEnOT23F;05:50
#GaliciaéMoito;05:50
#WCChiclana;05:45
Diego Forlán;05:45
Riazor;05:45
Figueroa Vázquez;05:40
Unicaja;05:40
#EscuchoDialTalCual;05:35
#TuCaraMeSuenaBuhos;05:35
De Bruyne;05:35
#Laicos2020;05:30
#N1CanalFiesta7;05:30
#BTS_TOUR_SONG_REQUEST_ESP;05:25
#QueSabraNeruda;05:20
#VillarrealLevante;05:10
María Isabel;05:10
Ter Stegen;05:10
La UEFA;05:05
Nyom;05:00
#BuhoComoTu15F;04:55
#NoMásBarreras;04:50
Galileo Galilei;04:50
#changes;04:45
#MallorcaAlavés;04:45
#NocheDeChavales;04:45
#SanValentinDay;04:45
#abascalenrtve;04:40
Caroline Flack;04:40
#MXonSunset;04:35
#RealOviedoAlcorcón;04:35
#AMíMeAficionóALaRadio;04:30
#istanbulumsensin;04:30
#SaintValentin2020;04:30
HONEY AND BUNNY;04:30
#LaCiudadDeDios;04:25
#NFFC;04:25
#tdeldescuento14f;04:25
DÍA DE PARTIDO;04:25
Camp Nou;04:20
Pacheco;04:20
Parejo;04:20
#EscuchandoMePones;04:15
Lodi;04:15
#COAC2020C7;04:10
La Manada;04:10
monaguillo;04:10
#14febrero;04:05
#SmackDown;04:05
Gameiro;04:05
Marta López;04:05
#unidosyadelante;04:00
Getafe;04:00
Trae Young;04:00
Axel Torres;03:55
frodo;03:55
#ComparsasLPGC;03:50
#OnceSeguro;03:50
Griezmann;03:50
Militao;03:50
#OTDirecto15E;03:45
Bordalás;03:45
Kondogbia;03:45
Llorente;03:45
Tavares;03:45
#DiaMundialDelCancerInfantil;03:40
