text;duration
alfred;14:35
#FelizLunes;12:05
Courtois;10:40
Meryl Streep;10:20
#AsusSpecialWeekPcComponentes;10:15
#LaCasaFuerte4;10:15
#ChiringuitoPolemica;10:00
Selena;10:00
guaidó;09:50
José Manuel Soto;09:30
Maldini;09:15
Florentino;09:10
Vinicius;09:00
#PlayThis;08:55
#wwdc20;08:30
Sonsoles;08:15
Correos;08:10
Benzema;08:05
#CRFConTheLastOfUsParteII;08:00
#TeamNfortec;08:00
Viggo Mortensen;07:55
ESO con 18;07:45
Marcelo;07:45
Guedes;07:05
PSOE y Vox;07:05
Hombro;07:00
Toto;06:55
Piqué;06:50
San Juan;06:50
#yoveosalvame;06:45
#DerbiAsturiano;06:40
Bolivia;06:30
Belén Esteban;06:25
Operación Bicho;06:20
Huesca;06:15
#DiadelaMusica;06:10
#FinDelMundo;06:10
#TLOU2enMediaMarkt;06:10
#agentesenlucha;05:55
#ThankYouTaker;05:55
cepeda;05:50
Min Min;05:50
Odegaard;05:50
Yola;05:40
#EspecialLaHoraMusa;05:35
Telepizza;05:30
Mariano;05:20
#NuevaNormalidad;05:15
javier negre;05:15
Madrid;05:10
Messi;05:10
Varane;05:05
#felizdiadelamusica;05:00
#SportingOviedoEnGol;04:50
Augusto Fernández;04:50
#DistancingBufandeo;04:45
Argumentarios del PP;04:45
Obtuve 98%;04:45
Zidane;04:45
#LosDesayunos;04:40
#vuelvebelén;04:40
#WWDC2020;04:40
Escudero;04:40
#valenciaosasuna;04:35
Belen;04:35
Campazzo;04:35
Ramos;04:35
Atraco;04:30
#Left_n_Right;04:25
T-Bag;04:20
Barsa;04:10
#MisterUnderdog2;04:05
Eurogrupo;04:05
#ElÚltimoBarcoFnac;04:00
#sorteoTLOU2Ellie;04:00
Casemiro;04:00
Felipe y Letizia;04:00
#DesescaladaAntirracista;03:55
Dark Road;03:55
Djokovic;03:55
El VAR;03:55
Merino;03:55
Borna Coric;03:50
Nole;03:50
Joel Schumacher;03:45
Robo;03:45
Adriana Lastra;03:40
#LunesDeOjos;03:35
Los 12;03:35
Sakurai;03:35
Tarjeta Sanitaria Virtual;03:35
#N1CanalFiesta26;03:30
#preguntayoryo;03:30
#Ripple;03:30
Celta;03:30
Egun;03:30
#PausaEnElTrabajo;03:25
Rodrigo;03:25
#40GlobalShow249;03:20
#CoronavirusARV;03:20
#EvaEsYasss;03:20
Bajo Cinca;03:20
Real Sociedad;03:20
#1CongresoCCOO;03:15
#ComentarioDeTieso;03:15
Harper;03:15
Mixer;03:15
Smite;03:15
#EUSEW2020;03:10
#FelizDomingo;03:10
Operación Paso del Estrecho;03:10
#NuevaEraMireya;03:05
Ecce Homo;03:05
Las Dos Torres;03:05
Matamoros;03:05
#XXXVI;03:00
#YoEscuchoMAS;03:00
Mt 7;03:00
#2MDeDemonios;02:55
Ladrones;02:55
Munir;02:55
Supercopa;02:55
Virginia;02:55
#construcción;02:50
#LuimeliaSinMiedos;02:50
Líderes;02:50
Lidl;02:50
Michael Keaton;02:50
#PlanEmergenciaEducativa;02:45
#TransformaciónDigital;02:45
Carvajal;02:45
Delegación del Gobierno;02:45
Big Sur;02:40
joshua;02:40
Kurt Cobain;02:40
Paz Padilla;02:40
#BillyWilder;02:35
#Golazo;02:35
#rosavientos;02:35
Bruno Soriano;02:35
Jeonghan;02:35
Stay Gold;02:35
Yolanda Díaz;02:35
#MondayMotivation;02:30
#Orgullo2020;02:30
Baekhyun;02:30
Justin Bieber;02:30
taeil;02:30
#AndaLevantaL22;02:25
#DoğduğunEvKaderindir;02:25
#LaCafeteraLaReconstrucción;02:25
#plenocan;02:25
llorón;02:25
Perry Mason;02:25
#diamundialdelaela;02:20
Laso;02:20
YO NUNCA NUNCA;02:20
#FirstDates22J;02:15
#VamosGranca;02:15
Barbie;02:15
Ninja;02:15
Rony;02:15
#CTTV;02:10
Abalde;02:10
aragorn;02:10
Palma;02:10
Santo Tomás Moro;02:10
La Liga;02:05
Los Tercios de Génova;02:05
Modric;02:05
#AR22J;02:00
#Aruseros394;02:00
Antonio Montero;02:00
Crash;02:00
Jornada 38;02:00
Movierecord;02:00
MTV Unplugged;02:00
#AgoQueremosVinilo;01:55
#OrgulloLGTBI;01:55
Bourousis;01:55
Chelsea;01:55
Deyverson;01:55
Gerardo;01:55
Junípero Serra;01:55
Venecia;01:55
#HercaiNova21Jun;01:50
Banega;01:50
Crash 4;01:50
#OmarMontesEH;01:45
Aron Piper;01:45
Crash Bandicoot;01:45
Facu;01:45
Jueves 25;01:45
#GanarAEsos;01:40
Euskadi y Galicia;01:40
La Cerámica;01:40
Lopetegui;01:40
Rudy;01:40
Zaidín;01:40
#elchiringuitodemega;01:35
#EnMarchaTodosUnidos;01:35
#España;01:35
#FlavioEnHappyFM;01:35
#X6HYPE;01:35
Carlos Martínez;01:35
Día 22;01:35
Gorosabel;01:35
Ibex 35;01:35
Militao;01:35
#22DeJunio;01:30
#LaReunionSecreta;01:30
#LasDosTorres;01:30
#lesdelhoqueitv3;01:30
#logística;01:30
Apple;01:30
Dubi;01:30
Hazard;01:30
Mahrez;01:30
Rayman;01:30
Vault Boy;01:30
Villarreal;01:30
#firstdates21j;01:25
#SuperligaOrangeLoL3;01:25
ARMS;01:25
Consejo de Seguridad Nacional;01:25
Joker;01:25
Josep Llobell;01:25
Letizia;01:25
Smash;01:25
#cabrapasao23;01:20
#conquis23;01:20
#CrashBandicoot4ItsAboutTime;01:20
#CuartoMilenio;01:20
#LeganésGranada;01:20
Arca;01:20
Benite;01:20
Pablo Casado;01:20
Ravenclaw;01:20
Conde Merino;01:15
Real de Madrid;01:15
waluigi;01:15
#VillarrealSevillaFC;01:10
#zapeando1621;01:10
Bolaño;01:10
San Javier;01:10
sonia vivas;01:10
Tavares;01:10
1- No;01:05
Asenjo;01:05
Cazorla;01:05
Llora;01:05
Mayas;01:05
Seventeen;01:05
Spring Man;01:05
#1MesDumb;01:00
#Hamilton;01:00
#normalidad;01:00
Héroe;01:00
Koundé;01:00
Omar Montes;01:00
#MasterChef;00:55
#megusta;00:55
Crash Bandicoot 4;00:55
Juan Fernández;00:55
Nacho Méndez;00:55
PP de Madrid;00:55
undertaker;00:55
#DESPalarmados;00:50
#FelizSemana;00:50
#SanJuan;00:50
Deck;00:50
Feijóo;00:50
Floren;00:50
Januzaj;00:50
Juan Carlos I;00:50
Oyarzabal;00:50
Tejera;00:50
#pyme;00:45
Beret;00:45
Foden;00:45
Peñarroya;00:45
Wizards;00:45
#iOS14;00:40
App Clips;00:40
Estrada Fernández;00:40
Fani;00:40
Hanga;00:40
Hoy 22;00:40
La Tejita;00:40
Rony Lopes;00:40
Suso;00:40
The Telegraph;00:40
#diabetes;00:35
#GuerraMundialZ;00:35
#Henggarae;00:35
#SEDiab2020;00:35
Adria Tour;00:35
Alex Antetokounmpo;00:35
