text;duration
Pjanic;12:55
#SanchezMarchateYa;12:05
#svgala10;12:05
#SamanthaSinMás;11:55
Alfonso Merlos;11:20
#NFLDraftEsp;11:15
Travis Scott;11:10
Rodgers;10:30
Cristina Seguí;10:25
Padre Ángel;09:45
#DiaDelLibro;09:40
#QuedOTEnCasa24A;09:35
Sant Jordi;09:10
Leonor;09:05
#HTCMania13Aniversario;08:50
Obtuve SANTIAGO DE COMPOSTELA;08:40
Vargas Llosa;08:40
Kim Kardashian;08:30
Obtuve MURCIA;08:30
#ProtejamosCataluña;08:25
#BetisEnCasa;08:20
Más de 5.000;08:20
Zara;08:15
RuPaul;08:10
#FelizJueves;08:05
#TributoALaRadio;08:05
#KappayEnergySistem;07:55
#GiraUnikornio;07:45
#VolvamosConJusticiaClimática;07:45
Castilla;07:35
Mariah Carey;07:35
Beyoncé;07:30
#VergURJCenza;07:25
#FixUltimateOnline;07:10
#AsiNonUDC;07:05
#EditorEjerciciosPWP;07:05
La Audiencia Nacional;06:55
Isa Serra;06:35
Obtuve BARCELONA;06:35
Obtuve SAN SEBASTIÁN;06:35
Patinazo de Sánchez;06:35
#CiudadesComunes;06:25
#usalytirar;06:25
#WorldBookDay;06:20
Hugo Galera;06:20
Paris Hilton;06:20
Aragón;06:15
Eevee;06:10
Miley Cyrus;06:10
#DRAFTCarrusel;06:05
#findesemana;06:05
#24Abril;06:00
#VolveremosIngobernables;05:55
#RecordMundialRL;05:50
#gasol16;05:45
#LaJunglaDuos;05:45
Urkullu;05:45
#SanJorge;05:40
#FelizFinde;05:35
Ana María;05:35
C. Tangana;05:35
#DiaMundialDelLibro;05:30
#LaCafeteraUniónEuropea;05:30
manuel castells;05:30
#lovelylouies;05:25
#sanjordi;05:25
#TeamWalls;05:25
Caso Osasuna;05:25
San Jorge;05:25
Obtuve SORIA;05:20
#TheHardestFestival;05:15
Polín;05:15
FNCS;05:10
Eredivisie;05:05
#AfterLife2;05:00
#flaviocalma1m;05:00
Christopher;05:00
Britney Spears;04:55
#cuarentenaesp;04:50
#diadelatierra;04:50
#RamadanMubarak;04:50
Lomce;04:50
#SorayaLucesySombras;04:45
#StrangersAgoney;04:45
Pablo Ortells;04:45
#FelizSantJordi;04:40
Hoy 24;04:40
Manuela Carmena;04:40
#20añosdegh;04:35
#AniversarioSyP;04:35
#TodoEsMentira;04:35
#슙디에게물어봐;04:35
Fonsi;04:35
#SanchezQueremosTest;04:30
Mercamadrid;04:20
#Trump;04:15
Obtuve MADRID;04:15
#FelizViernesATodos;04:10
Lala;04:10
Obtuve SEVILLA;04:10
#EurovisionHomeConcerts;04:05
#GMLRSAlMillon;04:05
#PiquePredatorPS4;04:05
La Cayetana Olé;04:05
QUEREMOS IR A MISA;04:05
#EnCasaConTRECE;04:00
#Superviviente2020;04:00
Javier Ruiz;04:00
Johnny;04:00
#คั่นกูEP10;03:55
Antonio Orozco;03:55
#PermadeathSMP;03:50
Día 43;03:50
la policía a irene montero;03:50
PSOE y Unidas Podemos;03:50
#IfYoureTooShy;03:45
#milibrofiatc;03:45
#muuuyconectados2;03:45
#QueremosIrAMisa;03:45
Ajax;03:45
Yoongi;03:45
La UCI;03:40
Marshmello;03:35
#ElViajeDeAkelarre;03:30
#FirstDates23A;03:30
#YoSoySegui;03:30
Antonín;03:30
Katy Perry;03:30
Lesmes;03:30
Rihanna;03:30
Feliz Ramadán;03:25
Jeudy;03:25
Schuster;03:25
Ariana Grande;03:20
#Aruseros354;03:15
#Meningitis;03:15
#NoSomosUEMC;03:15
Amo a Laura;03:15
Living In A Ghost Town;03:15
#ParemosLaPandemia;03:10
CGPJ;03:10
#LaCasaDeLasFlores3;03:05
#WHYRULastEP;03:05
49ers;03:05
Ferre;03:05
María Auxiliadora;03:05
Pero Dios;03:05
#conedencasa;03:00
#MileyVirtualConcert;03:00
#VanesaReadmision;03:00
Sergio Moro;03:00
#diadearagon;02:55
#SomosMovistarRiders;02:55
#UCMNoRespeta;02:55
#Villalar2020;02:55
#archivosdelmiedo;02:50
#DesalojoWTF;02:50
#QuedateEnCasaEH20;02:50
CeeDee Lamb;02:50
Dolphins;02:50
Gilead;02:50
Hugo;02:50
Racing de Santander;02:50
#díadellibroencasa;02:45
#LRComediaADomicilio5;02:45
Fani;02:45
Florero;02:45
Futre;02:45
Shirley MacLaine;02:45
#mascarillasesp;02:40
Alexia Rivas;02:40
Yiya;02:40
Tyler Rake;02:35
#MercadoCentral147;02:30
Bono y ZP;02:30
Rodríguez 2020;02:30
Rosa María Mateo;02:30
#FreeCodeFridayContest;02:25
David Bisbal;02:25
Villegas;02:25
Comisión Delegada;02:20
Depay;02:20
Mengele;02:20
Pilar Palazón;02:20
Querido Calleja;02:20
#Directobora;02:15
#FirstDates24A;02:15
#NFLDraft2020;02:15
Dólares;02:15
Joe Burrow;02:15
lions;02:15
Luis del Olmo;02:15
Perreo;02:15
Rodrigo Rato;02:15
Silly;02:15
Wirfs;02:15
#1016TourRemember;02:10
#l6cDesescalada;02:10
Jn 6;02:10
Trivium;02:10
#Avionesdepapelencasa;02:05
#FaziletNova24Abr;02:05
Cayetano Rivera;02:05
kali uchis;02:05
Lamb;02:05
Xavi Torres;02:05
#ElNombreDeLaRosa;02:00
#TOTS;02:00
Agapito García;02:00
Como Camarón;02:00
El Consejo de Enfermería;02:00
Herbert;02:00
Ivana;02:00
#AsiNoCastells;01:55
#eurorewind;01:55
#MundialHP;01:55
#travisscottfortnite;01:55
Día 24;01:55
Harbin;01:55
Movistar Riders;01:55
Patas;01:55
Seguridad Social;01:55
#Giandara24A;01:50
Comisión de Reconstrucción;01:50
Teclado;01:50
Cortina;01:45
Osasuna;01:45
#Hubble30;01:40
#Ramadan2020;01:40
Antonio Amaya;01:40
Día del Libro;01:40
Gèrard;01:40
Guetta;01:40
Harry y Francesca;01:40
Javier Tebas;01:40
Maul;01:40
VIERNES 24;01:40
#DefendingJacob;01:35
#DíaDeLaMadre;01:35
#EcommerceTourVirtual;01:35
#JuegosSinFronteras;01:35
#pesadillamizuna;01:35
#WeAreGiants;01:35
Ho-Oh;01:35
Y Jorge;01:35
#ExplotanLosSecretosDivinity;01:30
#Flat101DS;01:30
Carlos Alsina;01:30
El Racing;01:30
QUÉ APOSTAMOS;01:30
Sam Hargrave;01:30
#TCMS;01:25
El Consejo Europeo;01:25
Rocío Carrasco;01:25
Sawyer;01:25
#SesionesMovistarPlus;01:20
Nyno;01:20
#MusicFestMeeting;01:15
#Popstars;01:15
Feyenoord;01:15
Lugia;01:15
Poder Judicial;01:15
Riders;01:15
Viernes del Señor;01:15
#AgentsofSHIELD;01:10
#EraseUnaVezEnHollywood;01:10
Fouto;01:10
Merlos;01:10
Packers;01:10
#jonaslivestream;01:05
#LasCámarasATuLado;01:05
#TimsTwitterListeningParty;01:05
Bengals;01:05
ERE de Ryanair;01:05
InfoVlogger;01:05
Ministerio de Justicia;01:05
Rich;01:05
Viva Belgrado;01:05
#23deAbril;01:00
#CloneWars;01:00
#TOTSSF;01:00
#villalarencasa;01:00
#wallsolympics;01:00
Chanel;01:00
Frigo;01:00
Froome;01:00
Myke Towers;01:00
Redskins;01:00
#AsiNonUGal;00:55
Badalona;00:55
Fassbender;00:55
José Antonio Primo de Rivera;00:55
Obtuve VALENCIA;00:55
#LucesYSombras;00:50
Día 45;00:50
Francis Franco;00:50
Martín Pallín;00:50
Princesa de Asturias;00:50
#AR24A;00:45
#felizfindesemana;00:45
#ManiDeLucesySombras;00:45
#VolvamosConJusticaClimatica;00:45
Buyo;00:45
elijah wood;00:45
La Eredivisie;00:45
#24deAbril;00:40
#banprestomola;00:40
#ElCascabel23A;00:40
#SantJordi2020;00:40
#santuario;00:40
Álvarez de Toledo;00:40
De la A a la Z;00:40
Entretener;00:40
Feliz Día del Libro;00:40
Lara Álvarez;00:40
Marta López;00:40
#BaileBoo;00:35
Celades;00:35
Día 41;00:35
quintero;00:35
Running;00:35
Tebas;00:35
vitolo;00:35
#campeonesengol;00:30
#ClimateStrikeOnline;00:30
#diainternacionaldellibro;00:30
#PlayOnFest;00:30
Baltasar Garzón;00:30
Obsessed;00:30
Organización;00:30
Chendo;00:25
El Quijote;00:25
Flan;00:25
#ADCNova24Abr;00:20
#BlueArt;00:20
#FridayFeeling;00:20
#LaReuniónSecreta;00:20
#libros;00:20
C Tangana;00:20
c. tangana - nunca estoy;00:20
Célula NK;00:20
Flos Mariae;00:20
Francia;00:20
José María Luzón;00:20
#DigitalSwiss5;00:15
#shooterchallenge;00:15
arancha gonzález laya;00:15
burrow;00:15
Exteriores;00:15
Jorge Javier;00:15
La Cayetana;00:15
Leonor y Sofía;00:15
Lobato;00:15
Los Rolling Stones;00:15
Unidas Podemos;00:15
#FelizDiaDelLibro2020;00:10
#HappinessContinues;00:10
#LaMañanaTVE;00:10
#SinMas;00:10
After Life;00:10
Ángel Vizcay;00:10
Ánimo Cristina;00:10
C.Tangana;00:10
El Padre Ángel;00:10
Feliz 92;00:10
premio Princesa de Asturias;00:10
Sin Más;00:10
#AccionGlobalPorElClima24A;00:05
#VentanasdelArte;00:05
Amaya;00:05
Donald Trump;00:05
Flas;00:05
Jooheon;00:05
Lo de Trump;00:05
Ministro de Universidades;00:05
Okudah;00:05
