text;duration
#OTDirecto23F;22:25
Lidia Falcón;13:50
Hernández Hernández;12:50
Benzema;12:45
Hazard;12:45
#FelizDomingo;12:30
#supervivientesdlx;12:20
#L6Ncampodebatalla;12:15
#Prodigios2;12:05
Zidane;11:50
Isco;11:25
#CalimaCanarias;11:15
Nevada;10:50
Morales;10:30
Courtois;10:10
#COAC2020Final;10:05
Levante;10:05
Partido Feminista;10:00
Messi;09:50
#multipolitentacion;09:45
Eibar;09:25
#FMSInternacional;09:15
#L6NEspantadaAlonso;09:15
Jovic;09:15
#Melfest;09:10
#MujeresLibresConAdara;09:10
#Vuelo23F;09:10
#FinalCOAC2020;08:45
Antonio Machado;08:45
#tcms7;08:20
#RealSociedadValencia;08:15
23-F;08:15
#IFTasarte;08:05
Cristiano;08:05
Marcelo;08:00
Mike Hughes;08:00
#Vidbir2020;07:55
Rodrygo;07:40
Solari;07:40
Clásico;07:35
#OsasunaGranada;07:25
#LuimeliaCap3;07:15
#VivaLaVida274;07:15
Garzón;07:10
Italia;07:10
Queipo de Llano;07:10
#calima;06:50
#ZurichMaratonSevilla20;06:50
Julio Anguita;06:45
#WeLoveYouJin;06:20
Braithwaite;06:20
El Madrid;06:05
#HoyTocaGala6;06:00
#ResultadoAEA;06:00
#SEVENPARTY;05:55
#FelizSabado;05:45
#35añosMATondamadrid;05:40
Carnaval;05:40
Darwin;05:40
Pedro Duque;05:40
#VivaLaVida273;05:35
#GetafeSevillaFC;05:30
Antoñin;05:25
La Romareda;05:20
#IgualdadSalarial;05:15
#L6NDelcygate;05:15
Garitano;05:15
Venecia;05:15
Cádiz;05:10
Mt 5;05:05
Santa Úrsula;05:05
Force;05:00
Meunier;05:00
Partido Feminista de España;05:00
Tejero;05:00
Kaká;04:55
#COAC2020OC;04:50
Gaku;04:45
Sandro;04:45
#rosavientos;04:40
#RealValladolidEspanyol;04:35
Alfonso Alonso;04:35
Aridane;04:35
Butragueño;04:35
Lucas Vázquez;04:35
Sanse;04:35
Zizou;04:35
#CádizBCórdoba;04:30
#carnavalCEX;04:25
Aketxe;04:25
Celades;04:20
David López;04:20
Etebo;04:20
Rosa Diez;04:20
#InnerChildChallenge;04:15
Machis;04:15
Irureta;04:10
Tyson Fury;04:10
Wilder;04:10
#AHoraDoCambio;04:05
Eguaras;04:05
Terfs;04:05
#AlavesAthleticEnGol;04:00
La Orotava;04:00
Mendy y Valverde;04:00
#EscuchoDialTalCual;03:55
Lucas Pérez;03:55
Yangel Herrera;03:55
El Hacen;03:50
#CNP888live;03:40
#LuimeliaEternamente;03:40
#UFCAuckland;03:40
Carlos Iturgaiz;03:40
Javi Guerra;03:40
Mateu;03:40
#YoApoyoAlPFE;03:35
Mollejo;03:35
Peru;03:35
#MalagaRacing;03:30
Amalia;03:30
Clippers;03:30
DÍA DE PARTIDO;03:25
Jesús Cintora;03:25
Mayor Oreja;03:25
#DespertéEnLos40;03:20
#SzansaNaSukces;03:20
Ciutat de Valencia;03:20
#festivaldacanção;03:15
#RealZaragozaDepor;03:15
Joshua;03:15
#MePonesDeCarnaval;03:10
#NBASundays;03:10
#ReinaLPGC;03:10
Bergantiños;03:10
Blon;03:10
Karim;03:10
Tete Morente;03:10
Zowi;03:10
#AtletiVillarreal;03:00
#GanarAlLugo;03:00
#L6NjuezGarzon;03:00
Carlos Álvarez;03:00
Everton;03:00
Lehendakari;03:00
#FAQSbraithwaiteTV3;02:55
Kounde;02:55
#LugoRealOviedo;02:50
Mendizorroza;02:50
Rodrigo Ely;02:50
#OTGala6;02:45
#Socialité312;02:45
Izquierda Unida;02:45
#Pucela;02:40
