text;duration
#OTDirecto30E;21:40
#TdelDescuento30E;13:30
#COAC2020P11;12:30
#DilesQueSeVayan;11:55
#DíadelaPaz;10:55
Vinicius;10:25
Marcelo;10:10
#AtresmediaCensura;09:50
#FelizJueves;09:50
#HuelgaGeneral30E;09:45
Évole;09:40
Jaume;09:35
La Romareda;09:35
#ConstruyeIIIRepública;09:30
Areola;09:30
#Millonario2;09:25
Alfonso Guerra;09:25
Jovic;09:25
#elconquis2;09:10
#COAC2020P10;09:05
Tezanos;09:00
#TeAlquilo29E;08:50
#Universo;08:35
#coronarvirus;08:30
#CulturalLeonesaValencia;08:25
Lucas Vázquez;08:15
Correia;08:05
El CIS;08:05
#kamehamenacon;08:00
#SOSOlivar;08:00
#TarifasLowi;07:50
El 14;07:50
Don Benito;07:45
#AporEllos;07:35
#felizmiercoles;07:30
Brahim;07:30
Extremadura;07:30
thiem;07:25
Kroos;07:20
Rayquaza;07:15
#BenimKaderim;07:10
#JordiÉvoleEH;07:10
Miku;07:10
Zaragoza;07:10
#BuhoComoTú30E;07:00
#BTSxCorden;06:55
El PP y Vox;06:55
La Gomera;06:55
Cataluña;06:50
#laisladelastentaciones6;06:35
#Melfest;06:35
Futurama;06:30
HOSTIA PILOTES;06:30
Wuhan;06:20
#Cazamariposas;06:15
fiama;06:15
#BlackSwanLive;06:00
alex;05:55
Marbella;05:55
#Brexit;05:45
Pepe Álvarez;05:35
#14DM_SEMI;05:30
#flashdanceelmusical;05:30
#STOPimpuestazos;05:30
#ChallengeMallorca;05:25
Grippo;05:25
Jorge Lorenzo;05:20
Nadal;05:20
#ConstruyamosUnFuturoCon_;05:15
#resultadoaea;05:10
Badajoz;05:10
Trincao;05:10
#bforplanet20;05:05
#HolaSoyBollera;05:05
Cavadas;05:05
La Carolina;05:05
#PÚBLICA20;04:55
#SAG10;04:55
#RetoPorLaPaz;04:50
#BarcaLeganes;04:45
DON ANTONIO;04:45
Gene Hackman;04:45
#buhocomotu29e;04:35
#Capaces;04:35
Smolov;04:35
#1YearWithScenery;04:30
#LaIslaDeLasTentaciones7;04:30
Mahatma Gandhi;04:30
#JuevesDeArquitectura;04:25
#LaCafeteraTanCAT;04:25
Alessandro Florenzi;04:15
#SuperSeries888;04:10
#Vuelo30E;04:10
Terelu;04:10
Felicidades Majestad;04:05
Nole;04:05
#PHAwards19;04:00
Ayuntamiento de Valencia;04:00
Cayetano Martínez de Irujo;04:00
Chuli;04:00
Pirata;04:00
#TeAlquilo30E;03:55
alberto y ascen;03:55
Halep;03:55
#ESP30E;03:50
Resurrección;03:50
Robin Hood;03:50
Carlos Fernández;03:45
Estela;03:45
Miquel Montoro;03:45
#Auténticos3;03:40
#VenACenar30E;03:40
Cabaco;03:40
Cruz Cafuné;03:40
Dani Torres;03:40
Paco Alcácer;03:40
Siemens Gamesa;03:40
#diadelapazylanoviolencia;03:35
Garbiñe Muguruza;03:35
Physical;03:35
#BadajozGranada;03:30
#ElPueblo3;03:30
Aitor García;03:30
Jordi Évole;03:30
#Eurodrama;03:25
#FirstManProject;03:25
#PlanetaCalleja;03:25
Victor Oladipo;03:25
#revolución5gvalencia;03:20
Dragonair;03:20
Malphite;03:20
José Rodríguez;03:15
#SuperligaOrangeLoL4;03:10
#Volveremos;03:10
Federer;03:10
Randolph;03:10
Tete Morente;03:10
#MKTDeporte;03:05
#SolucionTaxiVTC;03:05
Knicks;03:05
Nuevo Vivero;03:05
Urban Dictionary;03:05
#Aruseros298;03:00
Lobezno;03:00
#30Enero;02:55
#coronavirus;02:55
El Liverpool;02:55
Igea;02:55
#ChiringuitoCopa;02:50
#frac1;02:50
#TdelDescuento29E;02:50
David Querol;02:50
Día de la Paz;02:50
Iván Morante;02:50
Javier Sánchez-Prieto;02:50
Krasnodar;02:50
#AR30E;02:45
#CatalunyaARV;02:45
#innovationincompany;02:45
#mangademedianoche;02:45
Malou;02:45
#ForoCulturaDigital;02:40
#Jaen;02:40
#ZaragozaMadrid;02:40
Danny Rose;02:40
Mustafá;02:40
Odegaard;02:40
Varane;02:40
#FelizCultura;02:35
#felizmartes;02:35
#LasChicasDelCable;02:35
#zapeando1545;02:35
China;02:35
El Gobierno de Sánchez;02:35
Gol de Griezmann;02:35
Melani;02:35
La Venda;02:30
Yan Couto;02:30
#Amiñafamilia2;02:25
#LaLíneaInvisible;02:25
#mastransparenciabancaria;02:25
Dialga;02:25
#AmarAMuerte30Ene;02:20
#AphroditeMiyeonDay;02:20
#BeamdogEnGAME;02:20
#EconomiaARV;02:20
#Néboa3;02:20
#Entreciclos2020;02:15
#NoViolencia;02:15
Aaron Gordon;02:15
Chema Rodríguez;02:15
Indiana;02:15
Siovas;02:15
#Agrovid;02:10
#ChiringuitoMadrid;02:10
#EscalaSur11;02:10
#JUGONES;02:10
#LosDesayunos;02:10
#StandBySeungri;02:10
#ChiringuitoRamos;02:05
Delmás;02:05
Luis Rivero;02:05
Maracaná;02:05
Robin Bengtsson;02:05
#CallejaAsier;02:00
El Brexit;02:00
El Granada;02:00
Zoran Dragic;02:00
#EternaLucha;01:55
#MonteroLosDesayunos;01:55
#póDEse;01:55
Barça - Leganés;01:55
#AndaLevantaJ30;01:50
#avlo;01:50
#coronavirusec;01:50
#ElCascabel29E;01:50
#U30GrebaOrokorra;01:50
Granero;01:50
Hertha;01:50
Karim;01:50
Marcus Morris;01:50
Salva Sevilla;01:50
Sheffield United;01:50
#copadelrey;01:45
#diaescolardelapaz;01:45
#FlamesMV;01:45
#VamosMiGranada;01:45
Deutsche Bank;01:45
#20días20series;01:40
#AceiteConPrecio;01:40
#Los40PrimaveraPop;01:40
Bizcocho;01:40
Conchita;01:40
Lopito;01:40
Nekane;01:40
Todibo;01:40
Garbiñe;01:35
Iván Robles;01:35
Vanessa Bryant;01:35
#BrexitDay;01:30
#coronaravirus;01:30
#EmbarcaderoEH;01:30
#JuevesRuavieja;01:30
#RealZaragoza;01:30
Bakambu;01:30
Carrasco;01:30
Eric Montes;01:30
Jorge Cremades;01:30
La OMS;01:30
Maixabel Lasa;01:30
Matheus;01:30
Mirandés;01:30
Pablo Infante;01:30
Sacha;01:30
Tavares;01:30
Vaclik;01:30
VIP de Barajas;01:30
Yannick;01:30
#Eurovision2020;01:25
#Walls;01:25
Domingo de Resurrección;01:25
Farming Simulator 19;01:25
Sofia Kenin;01:25
Suzi P;01:25
#ConcursoMS;01:20
#EuroLeague;01:20
#FaziletNova30Ene;01:20
#Pleno;01:20
#RadiografíaMIDE;01:20
#RealSociedadOsasuna;01:20
#WHULIV;01:20
Álvaro Peña;01:20
Cuartos;01:20
El Badajoz;01:20
Fernández Vara;01:20
Ignacio González;01:20
José Arnaiz;01:20
para joao;01:20
Tel Aviv;01:20
Bad Bunny;01:15
Banega;01:15
Eurovisión;01:15
Maccabi;01:15
#AlSonarLasDoce;01:10
#Cafecongoles;01:10
#LRBenedicta;01:10
#OurSceneryV;01:10
#preciosjustos;01:10
Kagawa;01:10
Mc 4;01:10
Merquelanz;01:10
Novak;01:10
Sánchez y Rufián;01:10
Santa Martina;01:10
#pesadillalegado;01:05
