text;duration
#CanalOT5J;17:00
Girauta;15:15
#SoyElNega;12:50
#Felices41db;12:30
#AyusoAPrision;11:50
#DiaMundialDelMedioAmbiente;11:35
#DesafíaLosLímites;11:30
#SVFinal2;11:05
#FelizFinde;10:45
#HugoSoloContraTodos;10:45
#EXPOSEANTIFA;10:30
Dellafuente;10:15
Miguel Bosé;10:15
Chelsea;10:05
Federico García Lorca;10:05
#RinRinPcComponentes;09:55
Putin;09:55
#otgala12;09:10
#Spanishlivesmatter;09:10
#PlayNewWorld;08:30
13rw;08:15
#yoigoesinfinito;08:05
Forlán;08:00
La Manada;07:45
#NoQuieroPremiosDeLadrones;07:40
#OTDirecto5J;07:20
Reyero;07:20
#OnePiece981;07:15
borja iglesias;07:15
#StillWithYou;07:05
#VolverAMiAnne;07:05
aron piper;07:05
Nacho Vidal;07:05
#otchat12;07:00
Princesa de Asturias;07:00
Coquinas;06:45
Sanidad de Madrid;06:40
El BCE;06:35
#FFpaciente;06:25
DESAHUCIOS;06:25
#aceitedeoliva;06:20
#felizjueves;06:15
#WCEU;06:15
#YellowDaycableworld;06:15
#BayYanlışFOXta;06:05
suelta la sopa con iniciales;06:05
Ana María;06:00
Financial Times;06:00
Toda Andalucía;06:00
#otdirecto4j;05:55
Streamlabs;05:55
#13ReasonsWhy;05:50
Buffalo;05:45
Ertzaintza;05:45
Maialen;05:45
#EscudoMunicipal;05:35
con yoigo;05:35
Jorge Pérez;05:30
Anaju;05:25
#13reasonswhy4;05:20
Juan Ramón Rallo;05:20
#LaCafeteraCrispados;05:05
#SOSMarMenor;05:05
El 52%;05:05
samantha;05:05
Ziyech;05:05
#NewWorld;05:00
Hans Zimmer;05:00
Lillo;05:00
sergio ramos;04:55
#FirstDates4J;04:50
#FlaviOT5J;04:50
Cake Minuesa;04:45
francia y portugal;04:40
Hobi;04:40
#Supervivientes2020;04:30
Omar;04:30
#Fase3;04:25
Derby;04:25
Parla;04:25
#MercadoCentral176;04:20
LQSA;04:20
The Lancet;04:20
Día 5;04:15
Reventado;04:15
Ussia;04:15
#YoSoyElNega;04:10
franco y hitler;04:10
San Bonifacio;04:10
Sol Música;04:10
#AvancESPaña;04:05
#DesfaseEnVerde;04:05
Hazard;04:05
POR ERROR;04:05
The Witcher 3;04:05
#AndaLevantaV5;04:00
#VanesaReadmisionYa;04:00
Cate Blanchett;03:55
Elizegi;03:55
John Williams;03:55
#kpopdoesnotunderstandungaunga;03:50
