text;duration
Heterosexualidad;14:15
#MCJunior;12:20
#SpainIsAFascistState;10:50
#ReyesNintenderos;10:25
#TCMSNavidad;09:50
#boicotgalicia;09:45
#WWIII;09:45
La JEC;09:45
Arrimadas;09:40
#FelizSábado;09:35
Irán;09:35
Junta Electoral Central;09:10
III Guerra Mundial;09:05
LOREG;08:45
Ferraz;08:40
Irak;08:20
PSOE;08:15
Revilla;08:00
Teruel;08:00
Titanic;08:00
Celsius;07:55
#atomicpixelparty;07:45
#TorraInhabilitado;07:35
Generalitat;07:35
Trump;07:35
#SesionDeInvestidura;07:25
España;06:55
Reyes Magos;06:55
Portugal;06:35
#felizviernesatodos;06:30
#N1CanalFiesta1;06:25
Adriana Lastra;06:25
coachella;06:25
EEUU;06:25
Lopetegui;06:25
Courtois;06:10
Torra;06:10
Ana Oramas;06:05
Cantabria;06:05
#VivaLaVida259;06:00
Drummond;05:55
Oriente Medio;05:55
#ElTiempoDelDescuento;05:50
#LGK50enPhoneHouse;05:50
Varane;05:50
Cucurella;05:45
Getafe;05:45
#ENEMIGOINVISIBLE;05:30
#worldwar3;05:30
#BoicotAGalicia;05:20
#UnPaísParaSuGente;05:20
Abascal;05:20
Isco;05:20
Albert;05:15
#investidurasanchez;05:10
Estados Unidos;05:10
Militao;05:10
Cataluña;05:05
Correa;05:05
el bng;05:05
Benito Pérez Galdós;04:55
Maroto;04:55
Parlament;04:55
#TenerifeAlbacete;04:50
#DirectoGolDerbi;04:40
#GetafeRealMadrid;04:40
#SánchezVendeEspaña;04:35
Rufián;04:35
Sánchez;04:35
Wakanda Metropolitano;04:35
#TierradeTalentoSemi1;04:25
Bale;04:25
Big Hero 6;04:25
#ValenciaEibar;04:20
Creed;04:20
Tercera Guerra Mundial;04:20
#HeraldoReal2020;04:15
President;04:15
#wwlll;04:10
#njwk14;04:05
Laura Borràs;04:00
Ley Mordaza;04:00
Saúl;04:00
#VolverteAVer;03:55
Tomás Guitarte;03:55
#dormiresdecobardes;03:50
#YummyMusicVideo;03:45
Nyom;03:45
Pazo de Meirás;03:45
Oblak;03:40
Raúl García;03:40
#UnSíParaAvanzar;03:35
Albert Camus;03:35
DÍA DE PARTIDO;03:35
González González;03:35
Jn 1;03:35
#eppararaoul2020;03:30
David Soria;03:30
ISIS;03:30
Jaume;03:30
Monteros;03:30
Pizjuán;03:30
Tamayazo;03:30
Valdano;03:30
Cañizares;03:25
Episodios Nacionales;03:25
Golpe de Estado;03:25
#firstdates3e;03:20
#LaCafeteraVUELVE;03:20
Alejandro Sanz;03:20
Fede Valverde;03:20
Jovic;03:20
Keylor;03:20
#SmackDown;03:15
Carriço;03:15
Juan Muñoz;03:15
Kodro;03:15
Neuer;03:10
Viva Andalucía Libre;03:10
#AtletiLevante;03:05
#En2020MePones;03:05
#EspanaExiste;03:05
#ForzaBreo;03:05
#sevillafcathletic;03:05
