text;duration
Francesca;12:35
#MdTFernandoVII;12:20
#LaCasaFuerteUH;11:45
Mila;11:40
#yoveosalvame;11:30
Griezmann;11:20
#SinCienciaNoHayFuturo;10:45
Esternocleidomastoideo;10:35
Ansu Fati;10:15
#TuPS5enChollometro;09:50
#PcComponentesIsOnFire;09:45
#FelizMartes;09:40
#MasterChef;09:30
Sinnoh;09:25
#MiércoYES;09:15
Bernardo;09:15
#FelizMiércoles;09:10
#madrileñofobia;09:00
Gandalf;09:00
Kingdom Hearts;09:00
UCAM;08:55
#BarcaLeganes;08:45
Eguaras;08:45
Madrid Central;08:45
NO VALE MENTIR;08:45
#YoVoyAlCine;08:35
pablo alboran;08:25
Riqui Puig;08:20
Leganés;08:15
Pekín;07:55
#AyusoAsíNO;07:45
#FirstDates16J;07:45
#rcde;07:40
#BKTLOU2;07:35
#conquis22;07:20
#PSPlusStarWars;07:20
Carlos Sainz;07:20
Tezanos;07:20
#PokemonPresents;07:00
#fortniteseason3;06:40
Michael;06:40
TIEMPO PA OLVIDAR;06:40
#MadridEsMiCasa;06:35
kairi;06:35
Laura Marano;06:25
Ibai;06:20
Messi;06:20
#Nadal015;06:15
El País;06:15
jordi hurtado;06:15
#Desertificación;06:00
#SesiónDeControl;06:00
Cañizares;05:55
Johto;05:55
Pablo Iglesias e Irene Montero;05:55
Rakitic;05:55
#LoveIsLove;05:50
#STOPCorrupción;05:45
#RebrotESP;05:40
Bustinza;05:40
Soy Indiferenciada - Andrógina;05:40
Penya;05:25
Boateng;05:15
jose mari;05:15
Bill Gates;05:05
#InformeAseBio2019;05:00
Ana Belén;05:00
Calleri;04:55
Vesga;04:50
#VotaYa;04:45
Alsina;04:40
García Egea;04:35
Getafe;04:35
Sergi Roberto;04:35
Lenglet;04:25
diego lópez;04:15
Andy;04:10
La UEFA;04:10
Soy Ligeramente;04:10
#ContigoSiemprePablete;04:05
#IABEstudioRRSS;03:55
Infigen;03:55
Rubén Castro;03:55
#MoralOfTheStoryftNiall;03:50
Joventut;03:50
Julián;03:50
#1MDeOxitocina;03:45
#eduhora264;03:45
Charmander;03:45
María Cristina;03:45
#17Junio;03:40
#StrayKidsComeback;03:40
El CIS;03:40
Ortuño;03:40
The Economist;03:40
#AlwaysHereForTaeyong;03:35
#EsclerosisMúltiple;03:35
#GetafeEspanyol;03:35
#GotTalentMundo3;03:35
'Mercedes';03:35
Camp Nou;03:35
El Bayern;03:35
Iván Fandiño;03:35
Lomloe;03:35
Mt 6;03:30
Victoria Federica;03:30
#ChiringuitoPolemica;03:25
#EibarAthletic;03:25
#HoyNo;03:25
#AndaLevantaX17;03:20
#OsasunaAtleti;03:20
Semedo;03:20
Sheffield;03:20
Unicaja;03:20
Universidad Católica de Murcia;03:20
#Aruseros391;03:15
#DescubreConAli;03:15
#여름이_가져다준_셔누란_선물;03:15
Eddy Merckx;03:15
El VAR;03:15
#LigaEndesa;03:10
#maratonlinkedin;03:10
#MisterUnderdog1;03:10
Barcelona y Lleida;03:10
Lionel;03:10
Abdoulaye Ba;03:05
Bolmaro;03:05
Nkaka;03:05
Raoul;03:00
#AfterworkAnaju;02:55
#ConteraEnLaCafetera;02:55
Hugo Sierra;02:55
Junior Firpo;02:55
Pep Busquets;02:55
Antoine;02:50
Masip;02:50
Piña;02:50
#BorbonesALaFrontera;02:45
#ExtremaduraAlbacete;02:45
Día 17;02:45
Hanga;02:45
Sabin Merino;02:45
#GraciasTrabajoSocial;02:40
Garitano;02:40
Mekel;02:40
#dexametasona;02:35
#UWCL;02:35
#PlenoGetafe;02:30
#VamosUD;02:30
Guerrero;02:30
La Fonteta;02:30
Lisboa;02:30
#Alhambra;02:25
#InkietosLiveDay;02:25
#Pasapalabra24;02:25
#TercerSectorEsencial;02:25
Ken Loach;02:25
Colosseum;02:20
Prepelic;02:20
#AVLSHU;02:15
#FirstDates17J;02:15
#PedroJ40;02:15
#PremierLeague;02:15
AuronPlay;02:15
Calviño;02:15
Girona;02:15
Higgins;02:15
Pikachu;02:15
#PokemonDirect;02:10
#Sequía;02:10
#StrayKids;02:10
#zapeando1618;02:10
Assale;02:10
Ben Arfa;02:10
Heurtel;02:10
Toni Roldán;02:10
Zagatka;02:10
#frac1;02:05
Barça;02:05
Depor;02:05
La Chaqueta Metálica;02:05
San Antonio de Murcia;02:05
#FaseFinalExcepcional;02:00
#LaFuerzaDeLaSolidaridad;02:00
Alcaraz;02:00
Çolak;02:00
Dani García;02:00
David Luiz;02:00
David Rodríguez;02:00
Torrejón de Ardoz;02:00
#DadVozALaPAH;01:55
#EternoFandiño;01:55
#VichyCatalanFruit;01:55
Fernando VII;01:55
Gobierno de Ayuso;01:55
La Alhambra;01:55
Tejera;01:55
Zeraora;01:55
Ziganda;01:55
#HartosdeMadrid;01:50
Javier Aguirre;01:50
minho;01:50
Pokémon Snap;01:50
Satanás;01:50
#LuimeliaDeLaMano;01:45
Alaya;01:45
Isaac Rosa;01:45
Las Teresitas;01:45
Linares;01:45
#ChampionsLeague;01:40
Aketxe;01:40
Bandai Namco;01:40
Boston Dynamics;01:40
Game Freak;01:40
Kondogbia;01:40
Los MIR;01:40
Lunin;01:40
#Pekín;01:35
Ildefonso;01:35
Konosuba;01:35
Leno;01:35
Mollejo;01:35
Pangos;01:35
Pique;01:35
Pokémon Direct;01:35
Umtiti;01:35
VARcelona;01:35
Villalibre;01:35
#CantizanoAireEH;01:30
#DondeEstaBassiri;01:30
#ElChiringuitoDeMega;01:30
#RealValladolidCelta;01:30
#ReliSumaMas;01:30
Aguza;01:30
Iago;01:30
Pacto;01:30
puntillitas;01:30
#BautistaTorrojaEH;01:25
#LazosCarmenSevilla;01:25
#PlusLadoLuminoso;01:25
Buffon;01:25
Mirotic;01:25
Pokémon;01:25
Teodoro;01:25
#RayoFuenla;01:20
