text;duration
miley cyrus;17:55
#RTXOn;14:05
Diakhaby;14:00
#LaÚltimaCena4;13:55
#Ibaivision;13:30
Carlos Fernández;12:50
#twentyonepilots;12:30
Hannah Montana;12:25
Getafe;11:55
#SUGA;11:25
#LaCasaFuerte1;10:55
#MilenioLive;10:55
#7ToEternityWithBTS;10:45
Huesca;10:45
#PlayStation5;10:40
Betis;10:40
Fernando Simón;10:35
Lavapies;10:15
Mestalla;10:10
Nintendo DS;10:10
#LIBERA600px;09:45
ana botella;09:40
Guillamón;08:50
#GraciasHugoCobo;08:45
Miles Morales;08:35
#FelizSabado;08:30
Munir;08:20
Sony;08:15
LA SIMULACIÓN;08:10
#RinRinPcComponentes;08:05
#BTSSpainYVodafone;08:00
#LeMans24Virtual;07:55
Felipe González;07:55
#Bershka;07:45
Faceapp;07:45
#VivaLaVida305;07:30
Horizon;07:20
Oriana;07:20
#OPPOCuidaoVodafone;07:15
#ps5reveal;06:50
Sharon Stone;06:50
Fernández Díaz;06:35
Rubi;06:35
Ocampos;06:30
Vezo;06:30
Pacheco;06:25
San Antonio;06:25
#ElFútbolTambiénNosUne;06:15
Xbox;06:15
#PCGamingShow;06:10
Celta;06:10
Shaman King;06:10
Umbreon;06:05
#ElGranDerbi;06:00
Hamilton;06:00
Kyrie Irving;06:00
shea;05:45
Spiderman;05:45
paula iglesias;05:40
#HappyBirthdayChrisEvans;05:35
Omar Montes;05:35
#FaceApp;05:30
#NoMásTorosCLM;05:30
Benedicto XVI;05:30
Demon's Souls;05:30
Racing;05:30
#JHOPE;05:25
#N1CanalFiesta24;05:25
La ps5;05:25
Pekín;05:25
#TLOU2GG;05:20
#ValenciaLevante;05:20
Pape;05:20
#jungkook;05:10
#rcde;05:10
#FelizSabadoATodos;05:05
#OTGalaFinal;05:00
#BTSARMY;04:50
Alberto Garzón;04:45
David Soria;04:45
Figo;04:45
#EduGameDay;04:35
#LasPalmasGirona;04:30
#GolDelEstal;04:25
Miley y Pedro;04:20
#4añosdeMondoXbox;04:10
#FelizFinde;04:10
Rafiki;04:10
Ratchet;04:10
Atalanta;04:05
Cejudo;03:55
#MallorcaBarça;03:50
Día 13;03:50
