2,Kobe,11072657,6
14,Bryant,9319907,4
21,Kobe Bryant,7347090,2
1,#GRAMMYs,5542791,10
15,Gianna,2166765,3
23,Gigi,1200376,1
9,Lakers,1013314,6
6,Ariana,920056,4
8,Camila,658827,6
6,Billie,592978,3
3,#RoyalRumble,571873,10
33,#RIPMamba,567529,3
1,#OTGala2,425620,7
7,Lana,413986,4
16,Jordan,389270,3
13,Lil Nas,376638,2
15,Tyler,367119,2
4,Auschwitz,330988,4
27,venezuela,324504,3
7,Billie Eilish,318670,6
7,Demi Lovato,305282,1
24,MAMBA MENTALITY,296160,1
33,#MonbebeAreStillHere,291742,7
40,#PromisebyJimin200M,217238,5
10,Alicia Keys,151466,5
7,Edge,150686,3
19,Baloncesto,150655,1
3,#HolocaustMemorialDay,142705,5
8,#BlackMamba,138113,6
24,Anne,132888,4
22,Rick Fox,128643,1
19,Hugo,128286,4
4,parlament,127260,6
5,Drew,125903,4
30,#Goya2020,113601,8
7,#OTDirecto26E,104780,1
13,AOTY,104696,1
32,#MambaMentality,103370,3
5,Natalia,102431,9
29,#WeRemember,97655,3
15,First Man,94546,2
5,Salvini,92948,8
12,Album of the Year,87841,2
1,#OTDirecto27E,87704,18
26,#MambaForever,86283,1
24,#MondayMotivation,84992,6
43,#sevdamiçin,84311,4
30,#KobeRIP,81515,8
33,#iHeartBTS,76790,4
8,Señorita,75362,2
44,#RoomOfMystery,74852,2
10,Gerard,73882,2
32,#GRAMMYLive,68384,1
27,Hailey,68288,2
34,#MensRumble,60706,1
18,D.E.P,59493,3
3,#TdelDescuentoGala3,57742,11
12,Charlotte,56841,2
22,Emilia-Romagna,56181,1
4,Kyrgios,56010,8
36,#FelizDomingo,55789,6
2,Flavio,55119,6
43,#HolocaustRemembranceDay,54341,2
22,Saka,53694,1
14,Becky,48508,3
33,#legend,47344,1
23,Lakers-Clippers,45175,1
9,Wrestlemania,45111,7
13,Asuka,38896,2
15,calabria,38307,3
20,Jooheon,37892,3
25,#ObjetivoÁbalos,35106,9
3,#JustinBieberSeasons,34679,6
41,#DemiLovato,34656,3
2,#OTChat2,33606,6
11,Nacho,32983,3
1,#FelizLunes,32607,12
16,Aerosmith,32297,2
20,La Mesa,32131,2
5,#Auschwitz,31616,1
5,Anaju,31611,7
10,BLEACH,31354,7
8,#TdelDescuento27E,30910,9
22,Tráfico,29653,1
9,Cami,28690,4
40,#BastaDeXenofobia,28401,2
7,Lesnar,26403,1
25,#EternoKobe,26217,5
12,Delincuente,26034,5
24,Billy Porter,24758,1
26,Estefanía,24485,3
27,#KobeForever,23785,3
29,#GodLevelAllStars,23162,6
25,Eduardo Casanova,22739,3
27,Seguí,22692,2
20,Bournemouth,22311,1
15,elsa,21509,2
2,#DíaDelCommunityManager,21053,12
24,Capricórnio,19840,3
30,#BuhoComoTu26E,19712,2
12,Brock Lesnar,18031,2
20,Getafe,17976,5
21,Tsunami,17102,2
43,#kobebryantrip,16568,2
35,#MambaMentalityForever,15757,2
12,Shayna,15598,3
23,Leeds,15145,2
34,Los Reyes,15054,1
26,El 27,14729,2
48,#BOUARS,14290,1
8,Ejército Rojo,14109,6
30,Cuéllar,14024,2
16,Día Internacional,13849,2
23,Aliados,13319,1
18,Campeones de Europa,13202,5
9,Dragonite,12500,4
29,Almodóvar,12169,1
9,maniac,11809,4
49,#design,10829,1
33,#Parlament,10660,4
29,día 27,10272,1
1,#COAC2020P8,0,5
1,#maestrosdelacostura,0,2
2,#OscarsEnFnac,0,8
2,#AVLO,0,7
2,#Holocausto,0,3
2,#FirstDates27E,0,3
3,#TeAlquilo27E,0,4
3,#conquis2,0,2
4,Ben Arfa,0,14
4,#HechizoFINETWORK,0,2
4,#LaCafeteraKOBE,0,5
5,hugo y anaju,0,3
5,#venacenar27e,0,3
5,#TosarCastilloEH,0,2
5,#SorteoCMsGamers,0,9
6,eva y flavio,0,2
6,#ElCMdeElectrocostoLoPeta,0,8
6,#el28noalvetoparental,0,3
6,Eva y Samantha,0,5
6,Bruno y Maialen,0,1
7,La Mesa del Parlament,0,2
7,Charizard,0,3
7,Cobos,0,7
8,Nuño de la Rosa,0,2
8,Medvedev,0,3
8,Neruda,0,4
8,#CuartoMilenio,0,6
8,Jordi Sevilla,0,9
8,Alto Comisionado,0,7
9,Verónica Casado,0,3
9,jesús y javy,0,1
9,Si Jennifer Aniston,0,2
9,Dinio,0,3
10,Growlithe,0,2
10,Wawrinka,0,2
10,Dvicio,0,3
10,Thiem,0,4
10,#zapeando1542,0,3
10,Ferro,0,1
10,Anıl,0,5
11,Rafa y Eli,0,1
11,Nia y Gerard,0,1
11,Cancelo,0,1
11,Red Eléctrica,0,2
11,Alsina,0,5
11,Nick Kyrgios,0,1
11,Keith Lee,0,2
